wavelength_um,n,k
29.674,2.1673,0.0066069953
29.762,2.1313,0.0068801771
29.851,2.0939,0.0071851583
29.94,2.0548,0.0075266381
30.03,2.0138,0.0079097174
30.12,1.9707,0.0083412951
30.211,1.9253,0.0088294723
30.303,1.8771,0.0093845487
30.395,1.8258,0.010019724
30.488,1.771,0.010751998
30.581,1.712,0.011603071
30.675,1.6481,0.012605143
30.769,1.5784,0.013798214
30.864,1.5017,0.015244283
30.96,1.4164,0.017035353
31.056,1.3202,0.01931842
31.153,1.2097,0.022350487
31.25,1.0798,0.026633552
31.348,0.92071,0.033334616
31.447,0.71148,0.04620568
31.546,0.37758,0.093617742
31.646,0.07289,0.5237358
31.746,0.049079,0.84429586
31.847,0.041273,1.0956359
31.949,0.037572,1.321736
32.051,0.0357,1.539136
32.154,0.03491,1.7593361
32.258,0.035741,1.9944361
32.362,0.051029,2.2660362
32.468,0.09195,2.6318362
32.573,0.29308,3.3907363
32.68,2.802,1.3162363
32.787,0.13286,1.8187364
32.895,0.064267,2.4965364
33.003,0.063104,2.9056365
33.113,0.067437,3.2682365
33.223,0.075212,3.6381366
33.333,0.086821,4.0437366
33.445,0.10387,4.5115367
33.557,0.12974,5.0772367
33.67,0.17169,5.7998367
33.784,0.24751,6.7931368
33.898,0.41256,8.3239368
34.014,0.93599,11.252037
34.13,6.5707,20.930037
34.247,15.645,2.1773369
34.364,10.481,0.58746693
34.483,8.4851,0.28914696
34.602,7.3692,0.17716699
34.722,6.6349,0.12177701
34.843,6.1036,0.090194039
34.965,5.6929,0.071074062
35.088,5.3583,0.059653085
35.211,5.0713,0.053621105
35.336,4.8096,0.052323125
35.461,4.5489,0.057651143
35.587,4.2465,0.078848159
35.714,3.7733,0.16637717
35.842,2.4303,1.1820372
35.971,6.8703,1.4814372
36.101,5.2922,0.15546721
36.232,4.8311,0.051391222
36.364,4.5933,0.024021231
36.496,4.4347,0.014677238
36.63,4.3149,0.011384244
36.765,4.2179,0.009896848
36.9,4.1358,0.008865751
37.037,4.0645,0.0080140526
37.175,4.0013,0.0072837528
37.313,3.9444,0.0066474517
37.453,3.8928,0.0060865491
37.594,3.8455,0.0055879452
37.736,3.8019,0.0051418399
37.879,3.7614,0.0047405332
38.023,3.7238,0.0043780251
38.168,3.6885,0.0040493156
38.314,3.6555,0.0037503048
38.462,3.6244,0.0034775925
38.61,3.595,0.0032284789
38.76,3.5672,0.0030002638
38.911,3.5408,0.0027910473
39.062,3.5158,0.0025989296
39.216,3.492,0.0024223103
39.37,3.4693,0.0022598897
39.526,3.4476,0.0021102677
39.683,3.4268,0.0019725443
39.841,3.4069,0.0018456195
40.0,3.3879,0.0017286934
40.161,3.3696,0.0016209658
40.323,3.352,0.0015217368
40.486,3.3351,0.0014303065
40.65,3.3188,0.0013460749
40.816,3.3031,0.0012686418
40.984,3.288,0.0011974072
41.152,3.2734,0.0011318715
41.322,3.2592,0.0010717343
41.494,3.2456,0.0010164256
41.667,3.2323,0.0009657156
41.841,3.2195,0.00091920434
42.017,3.2071,0.00087659159
42.194,3.1951,0.00083754759
42.373,3.1834,0.00080181211
42.553,3.1721,0.0007690954
42.735,3.1611,0.00073916722
42.918,3.1503,0.00071178783
43.103,3.1399,0.00068673699
43.29,3.1298,0.00066381468
43.478,3.1199,0.00064283121
43.668,3.1103,0.00062359629
43.86,3.101,0.00060594994
44.053,3.0919,0.00058975245
44.248,3.083,0.00057485355
44.444,3.0743,0.00056112355
44.643,3.0658,0.00054845185
44.843,3.0576,0.00053670907
45.045,3.0495,0.00052581492
45.249,3.0416,0.0005156694
45.455,3.0339,0.00050620253
45.662,3.0264,0.00049732464
45.872,3.019,0.0004889751
46.083,3.0118,0.00048110458
46.296,3.0047,0.00047365276
46.512,2.9978,0.00046656931
46.729,2.9911,0.00045982493
46.948,2.9845,0.00045336929
47.17,2.978,0.00044717207
47.393,2.9716,0.00044122396
47.619,2.9654,0.0004354743
47.847,2.9593,0.00042992343
48.077,2.9533,0.00042454139
48.309,2.9475,0.00041931819
48.544,2.9417,0.00041423349
48.78,2.9361,0.00040928802
49.02,2.9306,0.00040446071
49.261,2.9251,0.00039974269
49.505,2.9198,0.00039513322
49.751,2.9145,0.00039062271
50.0,2.9094,0.0003862008
50.251,2.9043,0.00038186787
50.505,2.8994,0.00037761359
50.761,2.8945,0.00037344833
51.02,2.8897,0.00036935176
51.282,2.885,0.00036532388
51.546,2.8804,0.0003613751
51.813,2.8758,0.00035748507
52.083,2.8714,0.00035366379
52.356,2.867,0.00034990131
52.632,2.8626,0.00034619764
52.91,2.8584,0.00034255317
53.191,2.8542,0.00033896757
53.476,2.8501,0.00033543047
53.763,2.846,0.00033195265
54.054,2.842,0.00032852339
54.348,2.8381,0.00032514309
54.645,2.8342,0.00032181177
54.945,2.8304,0.00031852946
55.249,2.8266,0.00031529582
55.556,2.823,0.00031209124
55.866,2.8193,0.00030894574
56.18,2.8157,0.000305829
56.497,2.8122,0.0003027614
56.818,2.8087,0.00029973261
57.143,2.8053,0.00029674266
57.471,2.8019,0.00029379194
57.803,2.7986,0.00029087011
58.14,2.7953,0.00028798685
58.48,2.7921,0.00028514291
58.824,2.7889,0.00028232797
59.172,2.7858,0.00027955205
59.524,2.7827,0.00027679519
59.88,2.7796,0.00027408742
60.241,2.7766,0.00027139841
60.606,2.7737,0.00026873857
60.976,2.7708,0.00026611756
61.35,2.7679,0.00026351579
61.728,2.765,0.00026094327
62.112,2.7622,0.00025839936
62.5,2.7595,0.00025588479
62.893,2.7567,0.00025338924
63.291,2.7541,0.00025092276
63.694,2.7514,0.00024848539
64.103,2.7488,0.00024606682
64.516,2.7462,0.00024367778
64.935,2.7437,0.00024130763
65.359,2.7411,0.00023895674
65.789,2.7387,0.00023663484
66.225,2.7362,0.00023433196
66.667,2.7338,0.00023204814
67.114,2.7314,0.00022978377
67.568,2.7291,0.00022754823
68.027,2.7268,0.00022532222
68.493,2.7245,0.00022312514
68.966,2.7222,0.00022093705
69.444,2.72,0.00021877861
69.93,2.7178,0.00021662895
70.423,2.7156,0.00021450843
70.922,2.7135,0.0002123974
71.429,2.7114,0.00021030531
71.942,2.7093,0.00020823281
72.464,2.7072,0.00020616905
72.993,2.7052,0.0002041247
73.529,2.7032,0.0002020998
74.074,2.7012,0.00020009383
74.627,2.6992,0.00019809714
75.188,2.6973,0.00019611978
75.758,2.6954,0.00019415153
76.336,2.6935,0.00019220274
76.923,2.6917,0.00019026318
77.519,2.6898,0.00018834292
78.125,2.688,0.00018643176
78.74,2.6862,0.00018454002
79.365,2.6845,0.00018265751
80.0,2.6827,0.00018078431
80.645,2.681,0.00017893046
81.301,2.6793,0.0001770858
81.967,2.6776,0.00017525065
82.645,2.676,0.00017343457
83.333,2.6743,0.00017161814
84.034,2.6727,0.0001698307
84.746,2.6711,0.00016804281
85.47,2.6696,0.00016626431
86.207,2.668,0.00016450505
86.957,2.6665,0.0001627551
87.719,2.665,0.00016100478
88.496,2.6635,0.0001592735
89.286,2.662,0.00015755179
90.09,2.6606,0.00015583952
90.909,2.6591,0.00015414655
91.743,2.6577,0.00015245299
92.593,2.6563,0.00015076872
93.458,2.655,0.00014909403
94.34,2.6536,0.00014742863
95.238,2.6523,0.0001457728
96.154,2.6509,0.00014412626
97.087,2.6496,0.00014248929
98.039,2.6484,0.00014086164
99.01,2.6471,0.0001392434
100.0,2.6458,0.00013763469
101.01,2.6446,0.00013602543
102.04,2.6434,0.00013443573
103.09,2.6422,0.00013284572
104.17,2.641,0.00013126381
105.26,2.6398,0.00012969348
106.38,2.6387,0.00012812152
107.53,2.6375,0.00012656812
108.7,2.6364,0.000125015
109.89,2.6353,0.00012347225
111.11,2.6342,0.00012192846
112.36,2.6331,0.0001204038
113.64,2.6321,0.00011887843
114.94,2.631,0.00011736092
116.28,2.63,0.00011584856
117.65,2.629,0.00011434396
119.05,2.628,0.00011284523
120.48,2.627,0.00011135353
121.95,2.626,0.00010986672
123.46,2.6251,0.000108385
125.0,2.6241,0.00010691078
126.58,2.6232,0.00010544099
128.21,2.6223,0.00010397667
129.87,2.6214,0.00010251933
131.58,2.6205,0.00010106585
133.33,2.6196,9.9618552e-05
135.14,2.6188,9.8174499e-05
136.99,2.6179,9.6737033e-05
138.89,2.6171,9.5305296e-05
140.85,2.6163,9.387652e-05
142.86,2.6155,9.2453923e-05
144.93,2.6147,9.1034768e-05
147.06,2.6139,8.9621301e-05
149.25,2.6132,8.8212759e-05
151.52,2.6124,8.680667e-05
153.85,2.6117,8.5406035e-05
156.25,2.6109,8.4009251e-05
158.73,2.6102,8.2617795e-05
161.29,2.6095,8.1228976e-05
163.93,2.6088,7.9845086e-05
166.67,2.6082,7.8463982e-05
169.49,2.6075,7.7087427e-05
172.41,2.6069,7.5714333e-05
175.44,2.6062,7.4345408e-05
178.57,2.6056,7.2979665e-05
181.82,2.605,7.1617211e-05
185.19,2.6044,7.0257454e-05
188.68,2.6038,6.8902778e-05
192.31,2.6032,6.755046e-05
196.08,2.6027,6.6200949e-05
200.0,2.6021,6.4855162e-05
204.08,2.6016,6.351206e-05
208.33,2.601,6.2171649e-05
212.77,2.6005,6.0834525e-05
217.39,2.6,5.9499669e-05
222.22,2.5995,5.8168317e-05
227.27,2.599,5.6839654e-05
232.56,2.5986,5.5512509e-05
238.1,2.5981,5.4189155e-05
243.9,2.5977,5.2867872e-05
250.0,2.5972,5.1548974e-05
256.41,2.5968,5.0231893e-05
263.16,2.5964,4.8917462e-05
270.27,2.596,4.7604902e-05
277.78,2.5956,4.6294941e-05
285.71,2.5952,4.4986951e-05
294.12,2.5948,4.3680374e-05
303.03,2.5945,4.2375767e-05
312.5,2.5941,4.1073839e-05
322.58,2.5938,3.9772682e-05
333.33,2.5935,3.8474315e-05
344.83,2.5932,3.7176554e-05
357.14,2.5929,3.5881745e-05
370.37,2.5926,3.4587571e-05
384.62,2.5923,3.3294134e-05
400.0,2.592,3.2003602e-05
416.67,2.5917,3.0713738e-05
434.78,2.5915,2.9424757e-05
454.55,2.5913,2.8137413e-05
476.19,2.591,2.6850975e-05
500.0,2.5908,2.5566266e-05
526.32,2.5906,2.4282317e-05
555.56,2.5904,2.2999191e-05
588.24,2.5902,2.1716858e-05
625.0,2.5901,2.0435347e-05
666.67,2.5899,1.915459e-05
714.29,2.5897,1.7874648e-05
769.23,2.5896,1.6595531e-05
833.33,2.5895,1.5317207e-05
909.09,2.5893,1.4038676e-05
1000.0,2.5892,1.2760963e-05
