wavelength_um,n,k
7.55,1.3966,0.0024786076
7.56,1.3956,0.0024885931
7.57,1.3946,0.0024986314
7.58,1.3936,0.0025087716
7.59,1.3926,0.0025190084
7.6,1.3916,0.0025293782
7.61,1.3906,0.0025396965
7.62,1.3896,0.0025502834
7.63,1.3886,0.0025608527
7.64,1.3876,0.0025715831
7.65,1.3865,0.0025823305
7.66,1.3855,0.0025932208
7.67,1.3845,0.0026042301
7.68,1.3834,0.0026152374
7.69,1.3824,0.0026264689
7.7,1.3813,0.0026377158
7.71,1.3802,0.00264906
7.72,1.3792,0.0026605736
7.73,1.3781,0.0026721107
7.74,1.377,0.0026838983
7.75,1.376,0.0026956416
7.76,1.3749,0.002707402
7.77,1.3738,0.0027195146
7.78,1.3727,0.0027316176
7.79,1.3716,0.0027438002
7.8,1.3705,0.0027562024
7.81,1.3693,0.0027685812
7.82,1.3682,0.0027811902
7.83,1.3671,0.0027938215
7.84,1.3659,0.002806671
7.85,1.3648,0.002819525
7.86,1.3637,0.0028325615
7.87,1.3625,0.0028457755
7.88,1.3613,0.002858981
7.89,1.3602,0.0028723933
7.9,1.359,0.0028859513
7.91,1.3578,0.0028996076
7.92,1.3566,0.0029133804
7.93,1.3555,0.0029273353
7.94,1.3543,0.0029414184
7.95,1.3531,0.0029556246
7.96,1.3518,0.0029699483
7.97,1.3506,0.0029844102
7.98,1.3494,0.0029990722
7.99,1.3482,0.0030137439
8.0,1.3469,0.0030286124
8.01,1.3457,0.0030436964
8.02,1.3444,0.0030588895
8.03,1.3432,0.003074226
8.04,1.3419,0.0030897226
8.05,1.3406,0.0031053983
8.06,1.3393,0.0031212351
8.07,1.338,0.0031371849
8.08,1.3368,0.003153292
8.09,1.3354,0.003169609
8.1,1.3341,0.0031860542
8.11,1.3328,0.0032026281
8.12,1.3315,0.0032194071
8.13,1.3301,0.0032363949
8.14,1.3288,0.0032535923
8.15,1.3275,0.0032708243
8.16,1.3261,0.0032883457
8.17,1.3247,0.0033061729
8.18,1.3233,0.0033239784
8.19,1.322,0.0033419852
8.2,1.3206,0.0033603436
8.21,1.3192,0.0033786266
8.22,1.3178,0.0033973437
8.23,1.3163,0.0034160726
8.24,1.3149,0.0034352818
8.25,1.3135,0.0034545088
8.26,1.312,0.0034739367
8.27,1.3106,0.0034935441
8.28,1.3091,0.0035135109
8.29,1.3076,0.0035335505
8.3,1.3061,0.0035538088
8.31,1.3047,0.0035743926
8.32,1.3031,0.0035951689
8.33,1.3016,0.0036162898
8.34,1.3001,0.0036374028
8.35,1.2986,0.0036589957
8.36,1.297,0.0036806593
8.37,1.2955,0.003702624
8.38,1.2939,0.0037249124
8.39,1.2924,0.0037472888
8.4,1.2908,0.0037700232
8.41,1.2892,0.0037931435
8.42,1.2876,0.0038163166
8.43,1.286,0.0038398735
8.44,1.2843,0.0038637498
8.45,1.2827,0.0038877813
8.46,1.281,0.0039122103
8.47,1.2794,0.0039368128
8.48,1.2777,0.0039616709
8.49,1.276,0.0039869163
8.5,1.2743,0.0040125718
8.51,1.2726,0.004038495
8.52,1.2709,0.0040646602
8.53,1.2692,0.0040912247
8.54,1.2674,0.0041180003
8.55,1.2657,0.0041452273
8.56,1.2639,0.0041728063
8.57,1.2621,0.0042004896
8.58,1.2603,0.0042287544
8.59,1.2585,0.0042572122
8.6,1.2567,0.0042860558
8.61,1.2549,0.0043153297
8.62,1.253,0.0043451186
8.63,1.2512,0.0043751983
8.64,1.2493,0.0044057
8.65,1.2474,0.0044364854
8.66,1.2455,0.0044676943
8.67,1.2436,0.0044994278
8.68,1.2416,0.0045312801
8.69,1.2397,0.0045638555
8.7,1.2377,0.004596818
8.71,1.2357,0.0046302309
8.72,1.2337,0.0046640629
8.73,1.2317,0.0046984209
8.74,1.2297,0.0047329866
8.75,1.2277,0.0047682785
8.76,1.2256,0.004804035
8.77,1.2235,0.004840392
8.78,1.2214,0.0048771132
8.79,1.2193,0.0049143894
8.8,1.2172,0.0049520952
8.81,1.215,0.0049903352
8.82,1.2129,0.0050294406
8.83,1.2107,0.0050688756
8.84,1.2085,0.0051088631
8.85,1.2063,0.0051492059
8.86,1.204,0.0051906916
8.87,1.2018,0.0052325543
8.88,1.1995,0.0052748504
8.89,1.1972,0.0053179737
8.9,1.1949,0.0053618192
8.91,1.1926,0.0054061423
8.92,1.1902,0.0054512818
8.93,1.1878,0.0054969796
8.94,1.1854,0.0055436435
8.95,1.183,0.0055908832
8.96,1.1806,0.0056388332
8.97,1.1781,0.0056877278
8.98,1.1756,0.0057373031
8.99,1.1731,0.0057877761
9.0,1.1706,0.0058389366
9.01,1.168,0.0058910056
9.02,1.1654,0.005944017
9.03,1.1628,0.0059977816
9.04,1.1602,0.0060524665
9.05,1.1575,0.0061079191
9.06,1.1548,0.0061646417
9.07,1.1521,0.0062223776
9.08,1.1494,0.0062808002
9.09,1.1466,0.0063405747
9.1,1.1438,0.0064012113
9.11,1.141,0.0064629345
9.12,1.1381,0.0065259325
9.13,1.1353,0.0065902054
9.14,1.1323,0.0066552551
9.15,1.1294,0.006722062
9.16,1.1264,0.0067897577
9.17,1.1234,0.0068588003
9.18,1.1204,0.0069293004
9.19,1.1173,0.0070006604
9.2,1.1142,0.0070740686
9.21,1.1111,0.0071485205
9.22,1.1079,0.0072245471
9.23,1.1047,0.0073022816
9.24,1.1014,0.0073817215
9.25,1.0981,0.0074621855
9.26,1.0948,0.007544477
9.27,1.0915,0.0076294553
9.28,1.0881,0.0077152601
9.29,1.0846,0.0078029108
9.3,1.0811,0.0078931513
9.31,1.0776,0.007984837
9.32,1.074,0.0080784584
9.33,1.0704,0.0081746092
9.34,1.0668,0.0082731383
9.35,1.0631,0.0083741906
9.36,1.0593,0.0084771991
9.37,1.0555,0.0085822412
9.38,1.0517,0.0086901053
9.39,1.0478,0.0088008791
9.4,1.0438,0.0089148472
9.41,1.0398,0.0090316153
9.42,1.0357,0.0091505651
9.43,1.0316,0.0092729448
9.44,1.0274,0.0093987567
9.45,1.0232,0.0095281829
9.46,1.0189,0.0096614503
9.47,1.0145,0.0097974957
9.48,1.0101,0.0099376714
9.49,1.0056,0.01008228
9.5,1.001,0.010231456
9.51,0.99638,0.010385379
9.52,0.99167,0.010543385
9.53,0.98688,0.010705762
9.54,0.98201,0.010873652
9.55,0.97707,0.011047355
9.56,0.97204,0.011227229
9.57,0.96692,0.011412351
9.58,0.96172,0.011605295
9.59,0.95642,0.011803774
9.6,0.95103,0.012010478
9.61,0.94554,0.012224073
9.62,0.93994,0.012445304
9.63,0.93424,0.012676413
9.64,0.92842,0.012916112
9.65,0.92249,0.013165755
9.66,0.91644,0.013426567
9.67,0.91026,0.013696511
9.68,0.90394,0.013981787
9.69,0.89749,0.014277345
9.7,0.89089,0.014589131
9.71,0.88414,0.014916386
9.72,0.87723,0.015258124
9.73,0.87015,0.015620411
9.74,0.8629,0.016000048
9.75,0.85545,0.016401766
9.76,0.8478,0.01682822
9.77,0.83994,0.017278893
9.78,0.83186,0.01775807
9.79,0.82353,0.018270039
9.8,0.81495,0.018814849
9.81,0.80609,0.019399231
9.82,0.79693,0.020024267
9.83,0.78745,0.020701179
9.84,0.77762,0.021431157
9.85,0.76741,0.022221894
9.86,0.75679,0.023084651
9.87,0.74571,0.024022991
9.88,0.73413,0.025061347
9.89,0.72199,0.026202849
9.9,0.70922,0.027470526
9.91,0.69576,0.02888852
9.92,0.68149,0.030485809
9.93,0.66632,0.032281498
9.94,0.6501,0.034331726
9.95,0.63266,0.036718611
9.96,0.61377,0.03944928
9.97,0.59315,0.042690914
9.98,0.57042,0.046559848
9.99,0.54508,0.051196287
10.0,0.51642,0.056896735
10.01,0.48357,0.064042194
10.02,0.44463,0.073206663
10.03,0.39731,0.085289142
10.04,0.33765,0.10173763
10.05,0.26061,0.12495913
10.06,0.1791,0.20041281
10.07,0.13928,0.32222328
10.081,0.1318,0.4442938
10.091,0.14184,0.57007428
10.101,0.16988,0.71084476
10.111,0.23223,0.88061524
10.121,0.48745,0.96403573
10.132,0.76821,0.96279627
10.142,1.0606,0.85578676
10.152,1.4181,0.56824726
10.163,1.2989,0.26534781
10.173,1.1398,0.15929831
10.183,1.0263,0.10940882
10.194,0.94088,0.082316379
10.204,0.87283,0.066143893
10.215,0.81598,0.055888462
10.225,0.76656,0.049148983
10.235,0.72218,0.044665508
10.246,0.68122,0.041728089
10.256,0.6425,0.03992262
10.267,0.60514,0.039004209
10.277,0.56842,0.038837748
10.288,0.53171,0.039365345
10.299,0.49441,0.040601946
10.309,0.45588,0.042639496
10.32,0.41538,0.045685105
10.331,0.37197,0.050149718
10.341,0.32433,0.05686828
10.352,0.27054,0.067745901
10.363,0.20819,0.087850527
10.373,0.14079,0.1301091
10.384,0.093791,0.19623973
10.395,0.071442,0.25958037
10.406,0.059694,0.31377102
10.417,0.052498,0.36107166
10.428,0.047629,0.40349231
10.438,0.044117,0.44232291
10.449,0.041472,0.47844357
10.46,0.039419,0.51242424
10.471,0.03779,0.54470491
10.482,0.036479,0.57559558
10.493,0.035411,0.60535626
10.504,0.034535,0.63415694
10.515,0.033814,0.66216763
10.526,0.033221,0.68950832
10.537,0.032734,0.71628902
10.549,0.032337,0.74259978
10.56,0.032019,0.76851049
10.571,0.031767,0.7940912
10.582,0.031576,0.81940191
10.593,0.031438,0.84450263
10.604,0.031348,0.86942336
10.616,0.031302,0.89421416
10.627,0.031297,0.91891489
10.638,0.031329,0.94356563
10.65,0.031397,0.96819644
10.661,0.031498,0.99283719
10.672,0.031632,1.0174879
10.684,0.031798,1.0422888
10.695,0.031994,1.0670895
10.707,0.03222,1.0920904
10.718,0.032476,1.1171912
10.73,0.032762,1.142492
10.741,0.033079,1.1680928
10.753,0.033426,1.1937937
10.764,0.033804,1.2197944
10.776,0.034215,1.2460953
10.787,0.034658,1.2726961
10.799,0.035136,1.299597
10.811,0.03565,1.3268979
10.823,0.036201,1.3546988
10.834,0.03679,1.3827996
10.846,0.037421,1.4114005
10.858,0.038096,1.4405015
10.87,0.038816,1.4702024
10.881,0.039586,1.5004032
10.893,0.040408,1.5312042
10.905,0.041285,1.5627051
10.917,0.042222,1.594906
10.929,0.043224,1.627907
10.941,0.044295,1.661608
10.953,0.045441,1.6963089
10.965,0.046667,1.7318099
10.977,0.047982,1.7684109
10.989,0.049394,1.8060118
11.001,0.05091,1.8447128
11.013,0.052541,1.8847138
11.025,0.054298,1.9260148
11.038,0.056195,1.9688159
11.05,0.058246,2.0130169
11.062,0.060468,2.059018
11.074,0.062881,2.106819
11.086,0.065507,2.15652
11.099,0.068373,2.2084212
11.111,0.071509,2.2627222
11.123,0.07495,2.3195233
11.136,0.07874,2.3791244
11.148,0.082929,2.4419255
11.161,0.087577,2.5081266
11.173,0.092756,2.5782277
11.186,0.098555,2.6526289
11.198,0.10508,2.73183
11.211,0.11247,2.8165312
11.223,0.12089,2.9073323
11.236,0.13054,3.0051335
11.249,0.14171,3.1111347
11.261,0.15475,3.2265359
11.274,0.17012,3.3530371
11.287,0.18845,3.4925384
11.299,0.21061,3.6476395
11.312,0.23781,3.8217408
11.325,0.27183,4.019242
11.338,0.31531,4.2460433
11.351,0.37238,4.5104446
11.364,0.44975,4.8243459
11.377,0.55908,5.2052472
11.39,0.72201,5.6798485
11.403,0.98276,6.2905498
11.416,1.4429,7.1036511
11.429,2.3704,8.1949525
11.442,4.5117,9.3545538
11.455,8.3565,8.3265552
11.468,9.4229,4.4895565
11.481,8.2771,2.3438579
11.494,7.1942,1.4179593
11.507,6.3888,0.96124066
11.521,5.7849,0.70437216
11.534,5.3162,0.54552356
11.547,4.9402,0.44048497
11.561,4.6298,0.3676665
11.574,4.3675,0.31549793
11.587,4.1414,0.27733937
11.601,3.9431,0.24916093
11.614,3.7664,0.22843239
11.628,3.6067,0.21352397
11.641,3.4606,0.20338544
11.655,3.325,0.19736704
11.669,3.1978,0.19513865
11.682,3.0768,0.19663015
11.696,2.9603,0.20201178
11.71,2.8466,0.21172342
11.723,2.7342,0.22656495
11.737,2.6214,0.24777661
11.751,2.5068,0.27725828
11.765,2.3887,0.31790996
11.779,2.2661,0.37410165
11.792,2.1386,0.45251323
11.806,2.0088,0.56292494
11.82,1.8853,0.71821666
11.834,1.7882,0.93017839
11.848,1.7494,1.1988001
11.862,1.8018,1.5046019
11.876,1.9688,1.8136037
11.891,2.2659,2.0789056
11.905,2.6892,2.2291073
11.919,3.1747,2.1801091
11.933,3.5837,1.912611
11.947,3.8056,1.5310128
11.962,3.8518,1.1671147
11.976,3.7965,0.87966658
11.99,3.6996,0.66861843
12.005,3.5923,0.51619043
12.019,3.488,0.40516231
12.034,3.3913,0.32289433
12.048,3.3035,0.26078623
12.063,3.224,0.21311828
12.077,3.1522,0.17603021
12.092,3.087,0.14686228
12.107,3.0276,0.12376436
12.121,2.9732,0.10538632
12.136,2.9233,0.090723434
12.151,2.8772,0.078992558
12.165,2.8346,0.069581553
12.18,2.7949,0.061998702
12.195,2.7579,0.055845865
12.21,2.7234,0.050802041
12.225,2.6909,0.04661323
12.24,2.6603,0.043082432
12.255,2.6315,0.040057648
12.27,2.6042,0.037426877
12.285,2.5783,0.035109119
12.3,2.5536,0.033045375
12.315,2.5302,0.031191644
12.33,2.5078,0.029515927
12.346,2.4864,0.027993376
12.361,2.4658,0.026603687
12.376,2.4461,0.025333011
12.392,2.4272,0.024166504
12.407,2.4089,0.023092856
12.422,2.3914,0.022103222
12.438,2.3744,0.021187761
12.453,2.3581,0.020339154
12.469,2.3422,0.019551723
12.484,2.3269,0.018819146
12.5,2.312,0.018136745
12.516,2.2976,0.017499359
12.531,2.2836,0.016902825
12.547,2.2701,0.01634447
12.563,2.2569,0.015821132
12.579,2.244,0.015328809
12.594,2.2315,0.014865333
12.61,2.2193,0.014429041
12.626,2.2074,0.014016764
12.642,2.1958,0.013628504
12.658,2.1845,0.01326026
12.674,2.1735,0.012912032
12.69,2.1627,0.01258182
12.706,2.1521,0.012268624
12.723,2.1418,0.011971621
12.739,2.1317,0.011688459
12.755,2.1218,0.011420313
12.771,2.1121,0.011163183
12.788,2.1026,0.01091925
12.804,2.0932,0.010687153
12.821,2.0841,0.010464256
12.837,2.0751,0.010252294
12.853,2.0663,0.010049448
12.87,2.0577,0.009855604
12.887,2.0492,0.0096700789
12.903,2.0408,0.0094922842
12.92,2.0326,0.0093221954
12.937,2.0245,0.0091592252
12.953,2.0166,0.0090028822
12.97,2.0088,0.0088530484
12.987,2.0011,0.0087092334
13.004,1.9935,0.0085712373
13.021,1.986,0.0084387599
13.038,1.9786,0.0083116015
13.055,1.9714,0.0081893619
13.072,1.9642,0.0080719413
13.089,1.9572,0.0079590397
13.106,1.9502,0.0078505571
13.123,1.9433,0.0077462935
13.141,1.9366,0.0076461528
13.158,1.9299,0.0075496284
13.175,1.9232,0.0074568232
13.193,1.9167,0.0073678443
13.21,1.9102,0.0072819785
13.228,1.9039,0.0071995415
13.245,1.8975,0.0071200152
13.263,1.8913,0.0070438201
13.28,1.8851,0.0069702335
13.298,1.879,0.0068996804
13.316,1.873,0.006831849
13.333,1.867,0.0067664226
13.351,1.861,0.0067037333
13.369,1.8552,0.0066434658
13.387,1.8494,0.0065855201
13.405,1.8436,0.0065298961
13.423,1.8379,0.006476494
13.441,1.8322,0.0064252137
13.459,1.8266,0.0063759553
13.477,1.821,0.0063288187
13.495,1.8155,0.006283504
13.514,1.81,0.0062403401
13.532,1.8046,0.0061988705
13.55,1.7992,0.0061591229
13.569,1.7938,0.0061213299
13.587,1.7885,0.0060850275
13.605,1.7832,0.0060504471
13.624,1.778,0.0060176251
13.643,1.7728,0.0059864277
13.661,1.7676,0.0059565159
13.68,1.7624,0.0059283664
13.699,1.7573,0.0059016416
13.717,1.7522,0.0058760987
13.736,1.7472,0.0058522218
13.755,1.7421,0.0058297697
13.774,1.7371,0.0058086423
13.793,1.7321,0.0057888396
13.812,1.7272,0.0057702616
13.831,1.7222,0.0057530084
13.85,1.7173,0.0057370799
13.87,1.7124,0.0057226293
13.889,1.7075,0.0057090517
13.908,1.7027,0.0056966989
13.928,1.6978,0.0056858281
13.947,1.693,0.0056758262
13.966,1.6882,0.0056669491
13.986,1.6834,0.005659558
14.006,1.6786,0.0056531944
14.025,1.6738,0.0056477945
14.045,1.6691,0.0056436846
14.065,1.6643,0.0056406023
14.085,1.6596,0.0056387475
14.104,1.6549,0.0056375509
14.124,1.6502,0.0056377498
14.144,1.6454,0.0056390763
14.164,1.6407,0.0056413303
14.184,1.636,0.0056447118
14.205,1.6314,0.0056493971
14.225,1.6267,0.0056548352
14.245,1.622,0.0056613008
14.265,1.6173,0.0056688939
14.286,1.6126,0.0056776964
14.306,1.6079,0.0056872459
14.327,1.6033,0.0056982076
14.347,1.5986,0.0057098136
14.368,1.5939,0.0057228346
14.388,1.5892,0.005736497
14.409,1.5846,0.005751577
14.43,1.5799,0.0057676874
14.451,1.5752,0.0057849281
14.472,1.5705,0.005803099
14.493,1.5658,0.0058224002
14.514,1.5611,0.0058428316
14.535,1.5564,0.0058642933
14.556,1.5516,0.0058867851
14.577,1.5469,0.0059105071
14.599,1.5422,0.0059355624
14.62,1.5374,0.0059614461
14.641,1.5327,0.0059884599
14.663,1.5279,0.0060170114
14.684,1.5231,0.0060463867
14.706,1.5183,0.0060772026
14.728,1.5135,0.0061092514
14.749,1.5086,0.0061422196
14.771,1.5038,0.0061767326
14.793,1.4989,0.0062124785
14.815,1.494,0.0062495571
14.837,1.4891,0.0062878684
14.859,1.4842,0.0063275125
14.881,1.4792,0.0063685892
14.903,1.4743,0.0064109985
14.925,1.4693,0.0064547403
14.948,1.4643,0.0065003416
14.97,1.4592,0.0065470499
14.993,1.4541,0.0065955205
15.015,1.449,0.006645295
15.038,1.4439,0.0066969348
15.06,1.4388,0.0067497754
15.083,1.4336,0.0068046841
15.106,1.4284,0.0068612279
15.129,1.4231,0.0069195068
15.152,1.4178,0.0069795207
15.175,1.4125,0.0070413696
15.198,1.4071,0.0071051533
15.221,1.4017,0.0071708718
15.244,1.3963,0.007238525
15.267,1.3908,0.0073081129
15.291,1.3853,0.0073802849
15.314,1.3798,0.0074542434
15.337,1.3742,0.0075304362
15.361,1.3685,0.0076092176
15.385,1.3628,0.0076904362
15.408,1.3571,0.0077737349
15.432,1.3513,0.0078599263
15.456,1.3454,0.0079486547
15.48,1.3395,0.00804022
15.504,1.3335,0.0081345222
15.528,1.3275,0.0082317611
15.552,1.3214,0.0083320366
15.576,1.3153,0.0084353486
15.601,1.3091,0.0085423664
15.625,1.3028,0.0086523526
15.649,1.2965,0.008765875
15.674,1.29,0.0088833075
15.699,1.2836,0.0090046789
15.723,1.277,0.0091295121
15.748,1.2704,0.0092588597
15.773,1.2636,0.0093925458
15.798,1.2568,0.0095306704
15.823,1.2499,0.0096735334
15.848,1.243,0.0098212346
15.873,1.2359,0.0099740738
15.898,1.2287,0.010132151
15.924,1.2215,0.010296355
15.949,1.2141,0.010466009
15.974,1.2066,0.010641801
16.0,1.199,0.010824423
16.026,1.1913,0.011013886
16.051,1.1835,0.011210092
16.077,1.1755,0.011413833
16.103,1.1675,0.011626214
16.129,1.1593,0.011846634
16.155,1.1509,0.012076094
16.181,1.1424,0.012314593
16.207,1.1338,0.012563131
16.234,1.125,0.012822115
16.26,1.116,0.013092731
16.287,1.1069,0.013374797
16.313,1.0976,0.013669491
16.34,1.0881,0.013977637
16.367,1.0785,0.014299824
16.393,1.0686,0.014636634
16.42,1.0585,0.0149909
16.447,1.0482,0.015362206
16.474,1.0376,0.015752552
16.502,1.0268,0.01616236
16.529,1.0158,0.016593786
16.556,1.0045,0.017049252
16.584,0.99288,0.017529183
16.611,0.98098,0.018036727
16.639,0.96877,0.018573739
16.667,0.95623,0.019142793
16.694,0.94333,0.019747454
16.722,0.93005,0.020390588
16.75,0.91638,0.021075761
16.779,0.90228,0.021807411
16.807,0.88773,0.022590665
16.835,0.87269,0.023429959
16.863,0.85714,0.024333292
16.892,0.84102,0.025307106
16.92,0.8243,0.026361517
16.949,0.80694,0.027505412
16.978,0.78886,0.028751347
17.007,0.77001,0.030115323
17.036,0.75032,0.031613339
17.065,0.7297,0.033269394
17.094,0.70806,0.035108489
17.123,0.68528,0.037167622
17.153,0.66123,0.039489249
17.182,0.63574,0.042132461
17.212,0.60861,0.045173168
17.241,0.5796,0.048718457
17.271,0.54839,0.052920243
17.301,0.51458,0.058000068
17.331,0.47766,0.064303932
17.361,0.43691,0.072398835
17.391,0.39139,0.083288776
17.422,0.33991,0.098898222
17.452,0.28158,0.12319924
17.483,0.21901,0.16361376
17.513,0.1652,0.22441786
17.544,0.13115,0.29313246
17.575,0.11154,0.3581171
17.606,0.099568,0.41751177
17.637,0.091768,0.47227649
17.668,0.086476,0.52350124
17.699,0.082861,0.57206603
17.73,0.080486,0.61861085
17.762,0.079137,0.66362619
17.794,0.078725,0.70748156
17.825,0.079242,0.75049649
17.857,0.080726,0.79289194
17.889,0.083231,0.83487743
17.921,0.086806,0.87662295
17.953,0.091476,0.9182885
17.986,0.097234,0.96000458
18.018,0.10404,1.0019202
18.051,0.11182,1.0441863
18.083,0.12049,1.086902
18.116,0.12998,1.1303183
18.149,0.14022,1.1746345
18.182,0.15118,1.2199508
18.215,0.16288,1.2664671
18.248,0.17542,1.3145834
18.282,0.18893,1.3645003
18.315,0.20363,1.4165167
18.349,0.21984,1.4709337
18.382,0.23794,1.5280501
18.416,0.25847,1.5882671
18.45,0.28209,1.6520842
18.484,0.30965,1.7198012
18.519,0.34227,1.7921188
18.553,0.38141,1.8695359
18.587,0.42901,1.9523531
18.622,0.48766,2.0409708
18.657,0.56089,2.1354885
18.692,0.65345,2.2351062
18.727,0.77168,2.337324
18.762,0.92359,2.4369417
18.797,1.1181,2.5230595
18.832,1.362,2.5761774
18.868,1.6514,2.5663957
18.904,1.9601,2.4607141
18.939,2.2353,2.245732
18.975,2.4212,1.9496505
19.011,2.4959,1.6300689
19.048,2.4774,1.3367879
19.084,2.3989,1.0919064
19.12,2.2883,0.89703497
19.157,2.1629,0.74513403
19.194,2.0317,0.62779311
19.231,1.8983,0.5379722
19.268,1.7632,0.47070132
19.305,1.6253,0.42348045
19.342,1.4828,0.39768959
19.38,1.3348,0.40008927
19.417,1.1824,0.44118845
19.455,1.0305,0.53354816
19.493,0.89672,0.69133788
19.531,0.81762,0.91532762
19.569,0.82797,1.1817574
19.608,0.9554,1.4621776
19.646,1.2453,1.7062974
19.685,1.72,1.7707177
19.724,2.1838,1.481338
19.763,2.3441,1.0051583
19.802,2.2606,0.62281865
19.841,2.0931,0.38589897
19.881,1.9176,0.25844983
19.92,1.7601,0.19675016
19.96,1.624,0.16633102
20.0,1.505,0.14900188
20.04,1.3978,0.13815275
20.08,1.2984,0.13150361
20.121,1.2038,0.128045
20.161,1.1115,0.12729586
20.202,1.0197,0.12918724
20.243,0.92627,0.13401862
20.284,0.82906,0.14264999
20.325,0.7255,0.15692136
20.367,0.61237,0.18077324
20.408,0.4869,0.22333459
20.45,0.35617,0.30315645
20.492,0.25532,0.42509831
20.534,0.20009,0.55225015
20.576,0.17098,0.66581198
20.619,0.15463,0.76658432
20.661,0.14524,0.85783612
20.704,0.1401,0.94215842
20.747,0.13782,1.0214707
20.79,0.13761,1.097093
20.833,0.13901,1.1702152
20.877,0.14172,1.241538
20.921,0.14562,1.3120607
20.964,0.15067,1.3821829
21.008,0.15691,1.4526056
21.053,0.16446,1.5239287
21.097,0.17353,1.5968513
21.142,0.18442,1.6718744
21.186,0.19753,1.749797
21.231,0.21344,1.83132
21.277,0.2329,1.9173436
21.322,0.25694,2.0090665
21.368,0.28704,2.10779
21.413,0.32526,2.2148129
21.459,0.37466,2.3322363
21.505,0.43977,2.4619596
21.552,0.52762,2.6061834
21.598,0.64927,2.7661066
21.645,0.82236,2.9401303
21.692,1.0742,3.116854
21.739,1.4412,3.2599776
21.786,1.9444,3.2807012
21.834,2.5081,3.0450252
21.882,2.9114,2.5277491
21.93,3.0095,1.929973
21.978,2.8855,1.4404969
22.026,2.6707,1.0942207
22.075,2.4364,0.85820489
22.124,2.2084,0.69638905
22.173,1.9928,0.58402314
22.222,1.7883,0.50587718
22.272,1.5914,0.45314163
22.321,1.3972,0.42141553
22.371,1.2007,0.41008984
22.422,0.9964,0.42338457
22.472,0.78135,0.47406874
22.523,0.56992,0.58503332
22.573,0.40801,0.75421733
22.624,0.31172,0.93335175
22.676,0.2564,1.0966366
22.727,0.22288,1.2428608
22.779,0.20168,1.3761855
22.831,0.18813,1.50011
22.883,0.17974,1.6177345
22.936,0.17518,1.7312593
22.989,0.17369,1.8426841
23.041,0.17495,1.9538083
23.095,0.17886,2.0663333
23.148,0.18559,2.1816578
23.202,0.19553,2.3018826
23.256,0.20937,2.4289073
23.31,0.22823,2.5654319
23.364,0.25386,2.7146564
23.419,0.28912,2.8810813
23.474,0.33873,3.070706
23.529,0.41104,3.2922307
23.585,0.52169,3.5584556
23.641,0.70261,3.8869805
23.697,1.025,4.2964052
23.753,1.6567,4.7613298
23.81,2.8886,4.9509547
23.866,4.2574,3.9262791
23.923,4.3206,2.3741037
23.981,3.7267,1.4860287
24.038,3.1179,1.0603531
24.096,2.5843,0.85626778
24.155,2.1042,0.77481276
24.213,1.6481,0.78930718
24.272,1.2072,0.92048188
24.331,0.84314,1.1956764
24.39,0.62901,1.5354008
24.45,0.52346,1.8566255
24.51,0.47543,2.15045
24.57,0.4614,2.4283744
24.631,0.47226,2.702299
24.691,0.50603,2.9834231
24.752,0.56574,3.2828474
24.814,0.65993,3.613172
24.876,0.80605,3.9900963
24.938,1.0387,4.4326206
25.0,1.4295,4.9579446
25.063,2.1298,5.5460689
25.126,3.4048,5.965393
25.189,5.1761,5.4157169
25.253,6.0709,3.708641
25.316,5.7965,2.2848646
25.381,5.2307,1.4866887
25.445,4.7077,1.0466123
25.51,4.2713,0.78705603
25.575,3.908,0.6231696
25.641,3.5996,0.51401335
25.707,3.3313,0.4384269
25.773,3.0922,0.38478026
25.84,2.8741,0.34632377
25.907,2.6709,0.31900709
25.974,2.4776,0.3004102
26.042,2.2899,0.28915345
26.11,2.1038,0.2846965
26.178,1.9153,0.28727934
26.247,1.7199,0.29819231
26.316,1.5122,0.32050506
26.385,1.2849,0.3611376
26.455,1.0302,0.43666025
26.525,0.75438,0.58518269
26.596,0.52613,0.83397522
26.667,0.39853,1.1089275
26.738,0.33171,1.3586496
26.81,0.29369,1.5832718
26.882,0.27097,1.7903937
26.954,0.25763,1.9861154
27.027,0.25077,2.1751372
27.1,0.24891,2.3610587
27.174,0.25129,2.5470803
27.248,0.25761,2.7358017
27.322,0.2679,2.9299228
27.397,0.2825,3.132444
27.473,0.30205,3.3463652
27.548,0.3276,3.5755858
27.624,0.36076,3.8245065
27.701,0.40396,4.0991273
27.778,0.46097,4.4070477
27.855,0.53779,4.7590679
27.933,0.64445,5.1700882
28.011,0.79867,5.6623081
28.09,1.0342,6.2688281
28.169,1.4219,7.0398478
28.249,2.1276,8.0404674
28.329,3.5789,9.2596868
28.409,6.6358,9.874406
28.49,9.9252,7.2755251
28.571,9.8596,3.902044
28.653,8.7199,2.2200628
28.736,7.7379,1.4246815
28.818,6.9908,1.0006998
28.902,6.4163,0.74907821
28.986,5.9617,0.58715636
29.07,5.5915,0.47646423
29.155,5.2826,0.39725202
29.24,5.0194,0.33848954
29.326,4.791,0.29363698
29.412,4.5899,0.25863413
29.499,4.4103,0.2308012
29.586,4.248,0.20833798
29.674,4.0998,0.19000466
29.762,3.963,0.17491105
29.851,3.8357,0.16238733
29.94,3.7162,0.15197333
30.03,3.603,0.14330921
30.12,3.4951,0.13611479
30.211,3.3914,0.13019026
30.303,3.291,0.12537559
30.395,3.193,0.12156063
