wavelength_um,n,k
30.303,1.8887,0.019644395
30.395,1.8378,0.020721941
30.488,1.7833,0.021968455
30.581,1.7248,0.023422897
30.675,1.6614,0.025137306
30.769,1.5923,0.027185644
30.864,1.5163,0.029672946
30.96,1.4319,0.03275521
31.056,1.3369,0.036686403
31.153,1.2281,0.041898557
31.25,1.1004,0.049223639
31.348,0.94519,0.060544681
31.447,0.74402,0.081549681
31.546,0.44418,0.14524961
31.646,0.13881,0.49732249
31.746,0.090812,0.82412531
31.847,0.075745,1.0798981
31.949,0.068939,1.3088008
32.051,0.065909,1.5282034
32.154,0.065397,1.749506
32.258,0.068702,1.9847086
32.362,0.096673,2.2519111
32.468,0.16889,2.5939135
32.573,0.45242,3.1731159
32.68,2.216,2.3738182
32.787,0.35514,1.7674205
32.895,0.12958,2.4664227
33.003,0.11427,2.8926248
33.113,0.11738,3.2640269
33.223,0.12862,3.640529
33.333,0.14725,4.0526309
33.445,0.17561,4.5280328
33.557,0.2194,5.1040347
33.67,0.29133,5.8419365
33.784,0.42317,6.8606382
33.898,0.71581,8.4390398
34.014,1.6743,11.453741
34.13,10.556,18.216743
34.247,14.182,2.7761445
34.364,10.097,0.87572588
34.483,8.2952,0.44949724
34.602,7.2507,0.28139854
34.722,6.552,0.19629977
34.843,6.0417,0.14694093
34.965,5.6451,0.11630204
35.088,5.321,0.097186087
35.211,5.0427,0.086088062
35.336,4.7896,0.081725981
35.461,4.5395,0.085883831
35.587,4.2552,0.10851662
35.714,3.8343,0.20083734
35.842,2.8492,0.978348
35.971,6.419,2.1530586
36.101,5.2993,0.24023913
36.232,4.8223,0.083775596
36.364,4.5797,0.043797999
36.496,4.4198,0.029585334
36.63,4.2998,0.023847606
36.765,4.2031,0.020821813
36.9,4.1215,0.018683954
37.037,4.0508,0.016985031
37.175,3.9881,0.015577042
37.313,3.9318,0.014379988
37.453,3.8807,0.013345868
37.594,3.8339,0.012440682
37.736,3.7908,0.011638831
37.879,3.7507,0.010924214
38.023,3.7135,0.010282932
38.168,3.6786,0.0097043841
38.314,3.6459,0.0091801712
38.462,3.6151,0.008703489
38.61,3.586,0.0082686458
38.76,3.5585,0.0078708329
38.911,3.5325,0.0075060549
39.062,3.5077,0.0071709177
39.216,3.4841,0.0068625045
39.37,3.4616,0.0065781327
39.526,3.4401,0.0063156901
39.683,3.4195,0.0060731832
39.841,3.3999,0.0058489124
40.0,3.381,0.0056412782
40.161,3.3629,0.0054489728
40.323,3.3455,0.0052707041
40.486,3.3287,0.0051052727
40.65,3.3126,0.0049518792
40.816,3.297,0.0048094144
40.984,3.282,0.004677078
41.152,3.2675,0.00455419
41.322,3.2535,0.0044398311
41.494,3.24,0.0043336008
41.667,3.2268,0.0042347102
41.841,3.2141,0.0041426599
42.017,3.2018,0.0040569389
42.194,3.1899,0.003977059
42.373,3.1783,0.0039024089
42.553,3.1671,0.0038328009
42.735,3.1561,0.0037677231
42.918,3.1455,0.0037067885
43.103,3.1352,0.0036496848
43.29,3.1251,0.0035961122
43.478,3.1153,0.0035457843
43.668,3.1058,0.0034983882
43.86,3.0965,0.0034536242
44.053,3.0875,0.0034113068
44.248,3.0786,0.0033712224
44.444,3.07,0.0033331861
44.643,3.0616,0.0032969692
44.843,3.0534,0.0032625014
45.045,3.0454,0.0032294687
45.249,3.0376,0.0031978715
45.455,3.0299,0.0031675103
45.662,3.0224,0.0031383012
45.872,3.0151,0.0031102138
46.083,3.008,0.00308298
46.296,3.001,0.0030565848
46.512,2.9941,0.0030310127
46.729,2.9874,0.0030060966
46.948,2.9808,0.002981921
47.17,2.9744,0.0029582704
47.393,2.9681,0.0029352782
47.619,2.9619,0.0029127122
47.847,2.9559,0.0028906896
48.077,2.9499,0.0028690113
48.309,2.9441,0.0028477781
48.544,2.9384,0.0028269739
48.78,2.9328,0.0028065335
49.02,2.9273,0.0027863065
49.261,2.9219,0.0027665452
49.505,2.9166,0.002747016
49.751,2.9114,0.0027277372
50.0,2.9062,0.0027087922
50.251,2.9012,0.0026900994
50.505,2.8963,0.0026716423
50.761,2.8914,0.0026534394
51.02,2.8867,0.002635374
51.282,2.882,0.0026175472
51.546,2.8774,0.0025999776
51.813,2.8729,0.0025825486
52.083,2.8684,0.0025653212
52.356,2.864,0.0025482565
52.632,2.8597,0.0025313756
52.91,2.8555,0.0025146673
53.191,2.8513,0.002498105
53.476,2.8472,0.0024816822
53.763,2.8432,0.0024654254
54.054,2.8392,0.0024492904
54.348,2.8353,0.0024332861
54.645,2.8315,0.0024174238
54.945,2.8277,0.0024016746
55.249,2.824,0.0023860423
55.556,2.8203,0.0023705257
55.866,2.8167,0.0023551261
56.18,2.8131,0.0023398173
56.497,2.8096,0.0023246182
56.818,2.8061,0.0023095226
57.143,2.8027,0.002294502
57.471,2.7994,0.0022795851
57.803,2.7961,0.0022647561
58.14,2.7928,0.0022499892
58.48,2.7896,0.0022353104
58.824,2.7864,0.002220724
59.172,2.7833,0.0022062014
59.524,2.7802,0.0021917543
59.88,2.7772,0.0021773742
60.241,2.7742,0.0021630558
60.606,2.7713,0.0021488077
60.976,2.7683,0.0021346147
61.35,2.7655,0.0021204853
61.728,2.7627,0.0021064211
62.112,2.7599,0.0020923908
62.5,2.7571,0.0020784191
62.893,2.7544,0.0020645114
63.291,2.7517,0.0020506397
63.694,2.7491,0.0020368256
64.103,2.7465,0.0020230352
64.516,2.7439,0.0020093123
64.935,2.7414,0.0019956169
65.359,2.7389,0.001981977
65.789,2.7364,0.0019683687
66.225,2.734,0.0019547843
66.667,2.7316,0.0019412459
67.114,2.7292,0.0019277409
67.568,2.7269,0.001914271
68.027,2.7246,0.0019008386
68.493,2.7223,0.0018874258
68.966,2.72,0.0018740451
69.444,2.7178,0.0018607081
69.93,2.7156,0.0018473833
70.423,2.7135,0.0018340777
70.922,2.7113,0.0018208181
71.429,2.7092,0.0018075582
71.942,2.7071,0.001794349
72.464,2.7051,0.0017811408
72.993,2.7031,0.0017679642
73.529,2.7011,0.0017548216
74.074,2.6991,0.0017416784
74.627,2.6971,0.0017285511
75.188,2.6952,0.0017154523
75.758,2.6933,0.0017023715
76.336,2.6915,0.0016893049
76.923,2.6896,0.0016762621
77.519,2.6878,0.0016632262
78.125,2.686,0.0016502076
78.74,2.6842,0.0016372019
79.365,2.6824,0.0016242098
80.0,2.6807,0.0016112344
80.645,2.679,0.0015982692
81.301,2.6773,0.0015853052
81.967,2.6756,0.0015723678
82.645,2.674,0.001559427
83.333,2.6724,0.0015465193
84.034,2.6708,0.001533594
84.746,2.6692,0.0015206975
85.47,2.6676,0.001507812
86.207,2.6661,0.0014949204
86.957,2.6646,0.0014820367
87.719,2.663,0.0014691752
88.496,2.6616,0.0014563083
89.286,2.6601,0.0014434511
90.09,2.6587,0.0014306072
90.909,2.6572,0.0014177706
91.743,2.6558,0.0014049259
92.593,2.6544,0.0013920875
93.458,2.6531,0.0013792697
94.34,2.6517,0.0013664478
95.238,2.6504,0.001353636
96.154,2.6491,0.0013408203
97.087,2.6478,0.0013280148
98.039,2.6465,0.0013152066
99.01,2.6452,0.0013024007
100.0,2.644,0.0012896024
101.01,2.6427,0.0012768084
102.04,2.6415,0.0012640138
103.09,2.6403,0.0012512438
104.17,2.6391,0.0012384045
105.26,2.638,0.0012256599
106.38,2.6368,0.0012128783
107.53,2.6357,0.0012000483
108.7,2.6346,0.0011872517
109.89,2.6335,0.0011745026
111.11,2.6324,0.0011617345
112.36,2.6313,0.0011489352
113.64,2.6303,0.0011361323
114.94,2.6292,0.0011233997
116.28,2.6282,0.0011105903
117.65,2.6272,0.0010977989
119.05,2.6262,0.001085022
120.48,2.6252,0.0010722761
121.95,2.6242,0.0010594876
123.46,2.6233,0.0010466763
125.0,2.6224,0.0010339187
126.58,2.6214,0.0010211442
128.21,2.6205,0.0010083172
129.87,2.6196,0.0009955663
131.58,2.6187,0.00098277187
133.33,2.6179,0.0009700061
135.14,2.617,0.00095716721
136.99,2.6162,0.00094438611
138.89,2.6154,0.00093160216
140.85,2.6145,0.00091878915
142.86,2.6137,0.00090600456
144.93,2.6129,0.00089320357
147.06,2.6122,0.00088040787
149.25,2.6114,0.0008676186
151.52,2.6107,0.0008547862
153.85,2.6099,0.00084197528
156.25,2.6092,0.00082917731
158.73,2.6085,0.00081636759
161.29,2.6078,0.0008035507
163.93,2.6071,0.00079074041
166.67,2.6064,0.00077789277
169.49,2.6058,0.00076508112
172.41,2.6051,0.00075225394
175.44,2.6045,0.00073940745
178.57,2.6039,0.0007265796
181.82,2.6033,0.00071372814
185.19,2.6027,0.00070087238
188.68,2.6021,0.00068804042
192.31,2.6015,0.00067517813
196.08,2.6009,0.00066232669
200.0,2.6004,0.0006494722
204.08,2.5999,0.00063661286
208.33,2.5993,0.00062374886
212.77,2.5988,0.00061086116
217.39,2.5983,0.00059799617
222.22,2.5978,0.00058511772
227.27,2.5973,0.00057223454
232.56,2.5969,0.00055933861
238.1,2.5964,0.00054644276
243.9,2.596,0.0005335603
250.0,2.5955,0.00052064878
256.41,2.5951,0.00050774856
263.16,2.5947,0.00049483182
270.27,2.5943,0.00048191899
277.78,2.5939,0.00046899721
285.71,2.5935,0.00045607405
294.12,2.5932,0.00044314313
303.03,2.5928,0.0004302108
312.5,2.5924,0.00041726329
322.58,2.5921,0.00040431895
333.33,2.5918,0.00039136972
344.83,2.5915,0.00037840782
357.14,2.5912,0.00036544966
370.37,2.5909,0.00035247925
384.62,2.5906,0.00033950243
400.0,2.5903,0.00032652607
416.67,2.5901,0.00031354005
434.78,2.5898,0.00030055253
454.55,2.5896,0.0002875528
476.19,2.5894,0.00027455262
500.0,2.5891,0.00026154366
526.32,2.5889,0.00024852835
555.56,2.5887,0.00023550768
588.24,2.5886,0.00022248021
625.0,2.5884,0.00020944933
666.67,2.5882,0.00019640881
714.29,2.5881,0.00018336253
769.23,2.5879,0.000170311
833.33,2.5878,0.00015725269
909.09,2.5877,0.00014418661
1000.0,2.5876,0.00013111386
