wavelength_um,n,k
7.53,1.3847,0.0033127889
7.54,1.3836,0.0033269301
7.55,1.3824,0.003341223
7.56,1.3813,0.0033555927
7.57,1.3801,0.0033701657
7.58,1.379,0.0033848683
7.59,1.3778,0.0033996198
7.6,1.3766,0.0034145889
7.61,1.3754,0.0034296273
7.62,1.3742,0.0034449635
7.63,1.373,0.0034603433
7.64,1.3718,0.0034759153
7.65,1.3706,0.0034915881
7.66,1.3694,0.00350745
7.67,1.3682,0.0035234382
7.68,1.3669,0.0035395909
7.69,1.3657,0.0035558843
7.7,1.3645,0.0035723691
7.71,1.3632,0.0035890253
7.72,1.362,0.0036057956
7.73,1.3607,0.0036226332
7.74,1.3594,0.0036398775
7.75,1.3581,0.0036571853
7.76,1.3569,0.0036744899
7.77,1.3556,0.0036922346
7.78,1.3543,0.0037100976
7.79,1.3529,0.0037279996
7.8,1.3516,0.0037462389
7.81,1.3503,0.0037645829
7.82,1.349,0.0037831026
7.83,1.3476,0.0038017873
7.84,1.3463,0.0038208051
7.85,1.3449,0.00384
7.86,1.3436,0.0038592006
7.87,1.3422,0.0038787439
7.88,1.3408,0.0038984581
7.89,1.3395,0.0039183054
7.9,1.3381,0.0039384251
7.91,1.3367,0.0039587617
7.92,1.3352,0.0039792842
7.93,1.3338,0.0040000993
7.94,1.3324,0.0040210238
7.95,1.331,0.0040422852
7.96,1.3295,0.0040636568
7.97,1.3281,0.0040853355
7.98,1.3266,0.0041072733
7.99,1.3251,0.00412934
8.0,1.3237,0.0041516065
8.01,1.3222,0.0041743004
8.02,1.3207,0.0041972057
8.03,1.3192,0.0042202387
8.04,1.3177,0.004243448
8.05,1.3161,0.0042671363
8.06,1.3146,0.0042910428
8.07,1.3131,0.0043151121
8.08,1.3115,0.0043395452
8.09,1.3099,0.0043641581
8.1,1.3084,0.0043890718
8.11,1.3068,0.0044143178
8.12,1.3052,0.004439732
8.13,1.3036,0.004465553
8.14,1.302,0.0044916859
8.15,1.3004,0.0045178635
8.16,1.2987,0.004544676
8.17,1.2971,0.0045717953
8.18,1.2954,0.0045989982
8.19,1.2938,0.0046266004
8.2,1.2921,0.0046545518
8.21,1.2904,0.0046826289
8.22,1.2887,0.0047113297
8.23,1.287,0.0047400535
8.24,1.2853,0.0047695848
8.25,1.2835,0.0047991333
8.26,1.2818,0.0048290393
8.27,1.28,0.0048592655
8.28,1.2783,0.0048900769
8.29,1.2765,0.0049209949
8.3,1.2747,0.0049523307
8.31,1.2729,0.0049842387
8.32,1.2711,0.0050162706
8.33,1.2692,0.0050490642
8.34,1.2674,0.0050819284
8.35,1.2655,0.0051154692
8.36,1.2637,0.0051491471
8.37,1.2618,0.0051833368
8.38,1.2599,0.0052180524
8.39,1.258,0.0052529238
8.4,1.2561,0.005288481
8.41,1.2541,0.0053246091
8.42,1.2522,0.0053610447
8.43,1.2502,0.0053979193
8.44,1.2482,0.005435293
8.45,1.2462,0.0054731134
8.46,1.2442,0.0055115443
8.47,1.2422,0.00555021
8.48,1.2402,0.0055894348
8.49,1.2381,0.0056292879
8.5,1.236,0.0056697779
8.51,1.234,0.0057108961
8.52,1.2319,0.0057522012
8.53,1.2297,0.0057943402
8.54,1.2276,0.005836858
8.55,1.2255,0.0058800152
8.56,1.2233,0.0059238893
8.57,1.2211,0.0059680027
8.58,1.2189,0.0060130465
8.59,1.2167,0.0060583946
8.6,1.2145,0.0061045586
8.61,1.2122,0.0061514222
8.62,1.2099,0.0061990502
8.63,1.2077,0.0062473429
8.64,1.2053,0.006296173
8.65,1.203,0.0063457548
8.66,1.2007,0.0063959573
8.67,1.1983,0.0064469768
8.68,1.1959,0.006498338
8.69,1.1935,0.0065509439
8.7,1.1911,0.0066042464
8.71,1.1887,0.0066582223
8.72,1.1862,0.00671304
8.73,1.1837,0.0067687984
8.74,1.1812,0.0068249956
8.75,1.1787,0.0068823796
8.76,1.1761,0.0069406055
8.77,1.1736,0.0069998626
8.78,1.171,0.0070596976
8.79,1.1683,0.0071206216
8.8,1.1657,0.0071822808
8.81,1.163,0.0072448807
8.82,1.1603,0.0073090187
8.83,1.1576,0.0073736724
8.84,1.1549,0.0074395034
8.85,1.1521,0.0075058526
8.86,1.1493,0.0075741541
8.87,1.1465,0.0076432272
8.88,1.1437,0.0077130999
8.89,1.1408,0.0077842532
8.9,1.1379,0.0078568781
8.91,1.135,0.007930329
8.92,1.1321,0.0080052396
8.93,1.1291,0.00808113
8.94,1.1261,0.0081587273
8.95,1.1231,0.0082373323
8.96,1.12,0.0083172697
8.97,1.1169,0.0083989972
8.98,1.1138,0.0084817522
8.99,1.1106,0.0085662033
9.0,1.1074,0.008651878
9.01,1.1042,0.0087392441
9.02,1.1009,0.0088281365
9.03,1.0977,0.0089184898
9.04,1.0943,0.0090105091
9.05,1.091,0.009103916
9.06,1.0876,0.0091995283
9.07,1.0842,0.0092969649
9.08,1.0807,0.0093957487
9.09,1.0772,0.0094969721
9.1,1.0737,0.0095995762
9.11,1.0701,0.0097042912
9.12,1.0665,0.0098112557
9.13,1.0628,0.009920412
9.14,1.0591,0.010030961
9.15,1.0554,0.010144755
9.16,1.0516,0.010260072
9.17,1.0478,0.010377879
9.18,1.0439,0.010498245
9.19,1.04,0.01062027
9.2,1.036,0.010745857
9.21,1.032,0.010873321
9.22,1.028,0.01100367
9.23,1.0239,0.011137002
9.24,1.0197,0.011273391
9.25,1.0155,0.011411708
9.26,1.0112,0.011553192
9.27,1.0069,0.011699336
9.28,1.0026,0.011847162
9.29,0.99815,0.011998677
9.3,0.99367,0.01215432
9.31,0.98914,0.012312107
9.32,0.98454,0.012473521
9.33,0.97989,0.012640114
9.34,0.97517,0.012809977
9.35,0.97039,0.012985041
9.36,0.96555,0.013163547
9.37,0.96063,0.013344971
9.38,0.95565,0.013532014
9.39,0.9506,0.013723496
9.4,0.94548,0.013920552
9.41,0.94028,0.014123047
9.42,0.93501,0.014328886
9.43,0.92966,0.014540822
9.44,0.92424,0.014758898
9.45,0.91873,0.014982767
9.46,0.91313,0.015212879
9.47,0.90745,0.015448027
9.48,0.90169,0.015690803
9.49,0.89583,0.015940663
9.5,0.88987,0.01619774
9.51,0.88382,0.016463168
9.52,0.87768,0.016734869
9.53,0.87143,0.017014776
9.54,0.86507,0.017303491
9.55,0.8586,0.017600597
9.56,0.85203,0.017909028
9.57,0.84534,0.018224708
9.58,0.83853,0.01855414
9.59,0.83159,0.018892291
9.6,0.82453,0.019242526
9.61,0.81734,0.01960371
9.62,0.81,0.019977438
9.63,0.80253,0.020365688
9.64,0.79491,0.020766515
9.65,0.78714,0.021183769
9.66,0.77921,0.021616674
9.67,0.77112,0.022064111
9.68,0.76286,0.022533365
9.69,0.75441,0.023017893
9.7,0.74578,0.023524581
9.71,0.73696,0.024053219
9.72,0.72794,0.024601724
9.73,0.71871,0.025179899
9.74,0.70925,0.025781135
9.75,0.69956,0.02641144
9.76,0.68963,0.027074216
9.77,0.67945,0.027767808
9.78,0.66899,0.028498369
9.79,0.65825,0.029269879
9.8,0.64721,0.030081249
9.81,0.63585,0.030940667
9.82,0.62415,0.031846409
9.83,0.61209,0.032813214
9.84,0.59965,0.03384045
9.85,0.5868,0.034935317
9.86,0.57351,0.036109635
9.87,0.55975,0.037361838
9.88,0.54547,0.03872119
9.89,0.53064,0.040184036
9.9,0.5152,0.04177378
9.91,0.4991,0.043511205
9.92,0.48227,0.045420107
9.93,0.46462,0.047512405
9.94,0.44606,0.049840092
9.95,0.42648,0.052476798
9.96,0.40574,0.055411115
9.97,0.38364,0.05880007
9.98,0.35997,0.062734193
9.99,0.33444,0.067328354
10.0,0.30666,0.072841523
10.01,0.27627,0.079609701
10.02,0.24234,0.088146886
10.03,0.20457,0.099259079
10.04,0.16404,0.11418528
10.05,0.12666,0.13459649
10.06,0.10007,0.18643359
10.07,0.083649,0.22840362
10.081,0.073271,0.26702366
10.091,0.066255,0.30234369
10.101,0.061222,0.33498372
10.111,0.057444,0.36545376
10.121,0.054511,0.39419379
10.132,0.052175,0.42151383
10.142,0.050277,0.44764386
10.152,0.048711,0.47280389
10.163,0.047405,0.49711393
10.173,0.046306,0.52072397
10.183,0.045374,0.543704
10.194,0.044581,0.56615404
10.204,0.043905,0.58814407
10.215,0.043327,0.60973411
10.225,0.042835,0.63095415
10.235,0.042416,0.65187418
10.246,0.042062,0.67252422
10.256,0.041765,0.69293426
10.267,0.04152,0.7131443
10.277,0.041321,0.73316434
10.288,0.041165,0.75304438
10.299,0.041047,0.77278442
10.309,0.040964,0.79241446
10.32,0.040915,0.8119645
10.331,0.040897,0.83143454
10.341,0.040907,0.85085458
10.352,0.040946,0.87023462
10.363,0.041011,0.88959466
10.373,0.041101,0.9089347
10.384,0.041216,0.92828474
10.395,0.041355,0.94765479
10.406,0.041517,0.96705483
10.417,0.041702,0.98649488
10.428,0.04191,1.0060049
10.438,0.04214,1.025605
10.449,0.042392,1.045205
10.46,0.042667,1.0649051
10.471,0.042964,1.0848051
10.482,0.043283,1.1047051
10.493,0.043626,1.1248052
10.504,0.043991,1.1450052
10.515,0.04438,1.1654053
10.526,0.044794,1.1859053
10.537,0.045231,1.2066054
10.549,0.045694,1.2274054
10.56,0.046184,1.2485055
10.571,0.046699,1.2698055
10.582,0.047243,1.2913056
10.593,0.047816,1.3130056
10.604,0.048418,1.3350057
10.616,0.049051,1.3572057
10.627,0.049716,1.3797058
10.638,0.050415,1.4025058
10.65,0.05115,1.4256059
10.661,0.05192,1.4491059
10.672,0.05273,1.472806
10.684,0.05358,1.497006
10.695,0.054472,1.5215061
10.707,0.055409,1.5464061
10.718,0.056393,1.5717062
10.73,0.057427,1.5975063
10.741,0.058513,1.6237063
10.753,0.059656,1.6504064
10.764,0.060856,1.6777064
10.776,0.06212,1.7054065
10.787,0.06345,1.7338065
10.799,0.064851,1.7627066
10.811,0.066327,1.7922067
10.823,0.067883,1.8225067
10.834,0.069526,1.8534068
10.846,0.071261,1.8850068
10.858,0.073094,1.9175069
10.87,0.075034,1.950707
10.881,0.077088,1.984907
10.893,0.079265,2.0199071
10.905,0.081575,2.0560071
10.917,0.084029,2.0931072
10.929,0.086639,2.1312073
10.941,0.089419,2.1706073
10.953,0.092383,2.2113074
10.965,0.095549,2.2532075
10.977,0.098935,2.2966075
10.989,0.10256,2.3416076
11.001,0.10646,2.3882077
11.013,0.11065,2.4365077
11.025,0.11516,2.4868078
11.038,0.12003,2.5391079
11.05,0.1253,2.593608
11.062,0.13102,2.650508
11.074,0.13725,2.7101081
11.086,0.14403,2.7724082
11.099,0.15146,2.8379082
11.111,0.15961,2.9067083
11.123,0.1686,2.9793084
11.136,0.17853,3.0560085
11.148,0.18956,3.1373085
11.161,0.20186,3.2236086
11.173,0.21565,3.3155087
11.186,0.2312,3.4137088
11.198,0.24882,3.5191088
11.211,0.26894,3.6326089
11.223,0.29208,3.755309
11.236,0.3189,3.8886091
11.249,0.35028,4.0341092
11.261,0.38738,4.1940092
11.274,0.43178,4.3707093
11.287,0.48562,4.5674094
11.299,0.55195,4.7883095
11.312,0.63518,5.0384096
11.325,0.74191,5.3246097
11.338,0.88231,5.6557097
11.351,1.0728,6.0430098
11.364,1.3409,6.5005099
11.377,1.7354,7.04291
11.39,2.3452,7.6741101
11.403,3.3312,8.3428102
11.416,4.9217,8.7946103
11.429,7.0691,8.3418104
11.442,8.6987,6.5371105
11.455,8.9542,4.4620106
11.468,8.4541,3.0070106
11.481,7.808,2.1147107
11.494,7.216,1.5611108
11.507,6.7129,1.2010109
11.521,6.2911,0.95518103
11.534,5.9358,0.77992113
11.547,5.6335,0.65044122
11.561,5.3735,0.55188133
11.574,5.1474,0.47496142
11.587,4.9488,0.41366152
11.601,4.773,0.36391163
11.614,4.6159,0.32292173
11.628,4.4747,0.28868183
11.641,4.3469,0.25976193
11.655,4.2307,0.23506204
11.669,4.1244,0.21379215
11.682,4.0267,0.19531226
11.696,3.9365,0.17914237
11.71,3.8531,0.16490248
11.723,3.7755,0.15227258
11.737,3.7032,0.14103269
11.751,3.6356,0.13096281
11.765,3.5723,0.12190292
11.779,3.5127,0.11371304
11.792,3.4566,0.10629314
11.806,3.4037,0.099530261
11.82,3.3536,0.093357378
11.834,3.3062,0.087702496
11.848,3.2611,0.082505615
11.862,3.2183,0.077717734
11.876,3.1775,0.073294854
11.891,3.1386,0.069199984
11.905,3.1015,0.065400105
11.919,3.066,0.061867228
11.933,3.0319,0.058575351
11.947,2.9993,0.055502475
11.962,2.9681,0.052630608
11.976,2.938,0.049939733
11.99,2.9091,0.04741686
12.005,2.8813,0.045047995
12.019,2.8545,0.042819123
12.034,2.8286,0.040721261
12.048,2.8037,0.03874339
12.063,2.7796,0.036877529
12.077,2.7563,0.03511466
12.092,2.7338,0.033447801
12.107,2.712,0.031870943
12.121,2.6908,0.030377076
12.136,2.6703,0.02896122
12.151,2.6505,0.027619365
12.165,2.6312,0.0263455
12.18,2.6124,0.025136646
12.195,2.5942,0.023987794
12.21,2.5765,0.022896942
12.225,2.5593,0.02185909
12.24,2.5425,0.02087224
12.255,2.5262,0.019933391
12.27,2.5103,0.019040543
12.285,2.4948,0.018190695
12.3,2.4796,0.017381849
12.315,2.4649,0.016611003
12.33,2.4504,0.015878158
12.346,2.4364,0.015180325
12.361,2.4226,0.014515482
12.376,2.4092,0.01388264
12.392,2.396,0.01328081
12.407,2.3831,0.01270797
12.422,2.3706,0.012162131
12.438,2.3582,0.011643303
12.453,2.3462,0.011149466
12.469,2.3343,0.010679641
12.484,2.3227,0.010232806
12.5,2.3114,0.0098078826
12.516,2.3002,0.0094043605
12.531,2.2893,0.0090208282
12.547,2.2786,0.0086567082
12.563,2.268,0.0083108892
12.579,2.2577,0.0079827713
12.594,2.2475,0.007671443
12.61,2.2375,0.0073761273
12.626,2.2277,0.0070962125
12.642,2.2181,0.0068309989
12.658,2.2086,0.0065796864
12.674,2.1992,0.006341875
12.69,2.1901,0.0061166646
12.706,2.181,0.0059037554
12.723,2.1721,0.0057022593
12.739,2.1633,0.0055119523
12.755,2.1547,0.0053319464
12.771,2.1462,0.0051620417
12.788,2.1378,0.0050016503
12.804,2.1295,0.0048501479
12.821,2.1214,0.0047072589
12.837,2.1133,0.0045724588
12.853,2.1054,0.0044453597
12.87,2.0976,0.0043254744
12.887,2.0899,0.0042124904
12.903,2.0822,0.0041059948
12.92,2.0747,0.0040057133
12.937,2.0673,0.003911133
12.953,2.0599,0.003822041
12.97,2.0526,0.0037380632
12.987,2.0455,0.0036589866
13.004,2.0384,0.0035844114
13.021,2.0313,0.0035142374
13.038,2.0244,0.0034479647
13.055,2.0175,0.0033854933
13.072,2.0107,0.0033265232
13.089,2.004,0.0032709544
13.106,1.9974,0.0032183869
13.123,1.9908,0.0031688206
13.141,1.9842,0.0031219696
13.158,1.9778,0.003077606
13.175,1.9714,0.0030356438
13.193,1.965,0.0029958969
13.21,1.9588,0.0029583373
13.228,1.9525,0.0029225933
13.245,1.9463,0.0028887364
13.263,1.9402,0.0028565952
13.28,1.9341,0.0028260411
13.298,1.9281,0.0027970027
13.316,1.9221,0.0027692659
13.333,1.9162,0.0027429158
13.351,1.9103,0.0027177819
13.369,1.9045,0.0026938494
13.387,1.8987,0.0026709184
13.405,1.8929,0.0026490889
13.423,1.8872,0.0026282608
13.441,1.8815,0.0026082343
13.459,1.8758,0.0025891092
13.477,1.8702,0.0025708856
13.495,1.8646,0.0025533635
13.514,1.8591,0.0025366585
13.532,1.8535,0.0025206395
13.55,1.848,0.002505222
13.569,1.8426,0.0024905218
13.587,1.8371,0.0024764073
13.605,1.8317,0.0024629944
13.624,1.8263,0.002450099
13.643,1.821,0.0024377053
13.661,1.8156,0.002425997
13.68,1.8103,0.0024147066
13.699,1.805,0.0024039178
13.717,1.7998,0.0023937142
13.736,1.7945,0.0023839287
13.755,1.7893,0.0023747449
13.774,1.7841,0.0023658627
13.793,1.7789,0.0023575823
13.812,1.7737,0.0023497035
13.831,1.7685,0.0023422264
13.85,1.7634,0.002335251
13.87,1.7582,0.0023286945
13.889,1.7531,0.0023225226
13.908,1.748,0.0023168523
13.928,1.7429,0.0023115012
13.947,1.7378,0.0023066344
13.966,1.7327,0.0023021693
13.986,1.7276,0.0022981237
14.006,1.7225,0.0022944799
14.025,1.7175,0.00229122
14.045,1.7124,0.0022883799
14.065,1.7074,0.0022859417
14.085,1.7023,0.0022838053
14.104,1.6972,0.0022821524
14.124,1.6922,0.0022809197
14.144,1.6871,0.0022799889
14.164,1.6821,0.0022795599
14.184,1.677,0.0022794328
14.205,1.672,0.0022798263
14.225,1.6669,0.0022805031
14.245,1.6619,0.0022815817
14.265,1.6568,0.0022830622
14.286,1.6518,0.0022849637
14.306,1.6467,0.002287248
14.327,1.6416,0.0022899536
14.347,1.6365,0.0022930417
14.368,1.6314,0.0022965513
14.388,1.6263,0.0023004433
14.409,1.6212,0.0023047569
14.43,1.6161,0.0023094726
14.451,1.611,0.0023145903
14.472,1.6058,0.0023202101
14.493,1.6007,0.002326232
14.514,1.5955,0.0023326559
14.535,1.5903,0.0023394819
14.556,1.5851,0.0023467099
14.577,1.5799,0.0023544399
14.599,1.5746,0.0023626927
14.62,1.5694,0.0023713269
14.641,1.5641,0.0023803633
14.663,1.5588,0.0023899225
14.684,1.5535,0.002399963
14.706,1.5481,0.0024105267
14.728,1.5428,0.0024214926
14.749,1.5374,0.0024330394
14.771,1.532,0.0024450097
14.793,1.5265,0.0024575822
14.815,1.5211,0.0024706569
14.837,1.5155,0.0024842339
14.859,1.51,0.0024983131
14.881,1.5045,0.0025129945
14.903,1.4989,0.0025282781
14.925,1.4932,0.002544064
14.948,1.4876,0.0025605743
14.97,1.4819,0.0025775646
14.993,1.4761,0.0025952796
15.015,1.4704,0.0026135745
15.038,1.4645,0.0026324942
15.06,1.4587,0.0026520936
15.083,1.4528,0.002672418
15.106,1.4468,0.0026933448
15.129,1.4408,0.0027150739
15.152,1.4348,0.0027375055
15.175,1.4287,0.0027607394
15.198,1.4226,0.0027847757
15.221,1.4164,0.0028095144
15.244,1.4101,0.0028351554
15.267,1.4039,0.0028615988
15.291,1.3975,0.0028889684
15.314,1.3911,0.0029172166
15.337,1.3846,0.0029463671
15.361,1.3781,0.0029765441
15.385,1.3715,0.0030077236
15.408,1.3648,0.0030398813
15.432,1.3581,0.0030730657
15.456,1.3513,0.0031074527
15.48,1.3444,0.0031428422
15.504,1.3374,0.0031795342
15.528,1.3304,0.0032174286
15.552,1.3233,0.0032565256
15.576,1.3161,0.0032970251
15.601,1.3088,0.0033388521
15.625,1.3014,0.0033820566
15.649,1.2939,0.0034267636
15.674,1.2864,0.0034729985
15.699,1.2787,0.003520936
15.723,1.271,0.0035704505
15.748,1.2631,0.0036216932
15.773,1.2551,0.0036747385
15.798,1.2471,0.0037297864
15.823,1.2389,0.003786737
15.848,1.2305,0.0038456901
15.873,1.2221,0.0039069458
15.898,1.2135,0.0039704041
15.924,1.2048,0.0040362915
15.949,1.196,0.004104555
15.974,1.187,0.0041756211
16.0,1.1779,0.0042493166
16.026,1.1686,0.0043260147
16.051,1.1591,0.0044057886
16.077,1.1495,0.0044886921
16.103,1.1397,0.0045750982
16.129,1.1298,0.0046652071
16.155,1.1196,0.0047590186
16.181,1.1092,0.0048569329
16.207,1.0987,0.0049591497
16.234,1.0879,0.0050659969
16.26,1.0769,0.0051777191
16.287,1.0657,0.0052946719
16.313,1.0543,0.0054171994
16.34,1.0425,0.0055456576
16.367,1.0306,0.0056805186
16.393,1.0183,0.005822254
16.42,1.0057,0.0059714204
16.447,0.99286,0.0061286895
16.474,0.97967,0.0062945614
16.502,0.96614,0.0064698646
16.529,0.95224,0.0066556419
16.556,0.93796,0.0068526219
16.584,0.92328,0.0070623335
16.611,0.90816,0.0072859188
16.639,0.89258,0.007525136
16.667,0.87652,0.007781956
16.694,0.85993,0.0080587493
16.722,0.84278,0.0083584747
16.75,0.82503,0.0086848028
16.779,0.80662,0.0090419633
16.807,0.78751,0.009435597
16.835,0.76764,0.0098722333
16.863,0.74693,0.010360972
16.892,0.72531,0.010910844
16.92,0.70267,0.011536688
16.949,0.67891,0.012255565
16.978,0.6539,0.013089445
17.007,0.62746,0.014067328
17.036,0.5994,0.015226214
17.065,0.56947,0.016621102
17.094,0.53734,0.018324992
17.123,0.50258,0.020448886
17.153,0.46458,0.023164813
17.182,0.42248,0.026763712
17.212,0.37495,0.031787644
17.241,0.31973,0.039414548
17.271,0.25268,0.052883486
17.301,0.16703,0.085045426
17.331,0.089611,0.16893537
17.361,0.062747,0.25773632
17.391,0.052645,0.32874726
17.422,0.047685,0.38891825
17.452,0.044976,0.4422492
17.483,0.043484,0.49088019
17.513,0.042739,0.53608115
17.544,0.042495,0.57867214
17.575,0.042611,0.61921314
17.606,0.042994,0.65810413
17.637,0.043586,0.69565514
17.668,0.044342,0.73211614
17.699,0.045232,0.76765714
17.73,0.046232,0.80244815
17.762,0.047326,0.8366092
17.794,0.048499,0.87026024
17.825,0.04974,0.90348126
17.857,0.051042,0.93638231
17.889,0.052398,0.96901336
17.921,0.053804,1.0014444
17.953,0.055257,1.0337455
17.986,0.056755,1.0659466
18.018,0.0583,1.0981476
18.051,0.059891,1.1304487
18.083,0.061531,1.1627498
18.116,0.063224,1.1952509
18.149,0.064974,1.227852
18.182,0.066787,1.2606531
18.215,0.06867,1.2938542
18.248,0.070629,1.3272553
18.282,0.072676,1.3610565
18.315,0.074819,1.3953576
18.349,0.077072,1.4300588
18.382,0.079446,1.4652599
18.416,0.081957,1.501061
18.45,0.084621,1.5375622
18.484,0.087458,1.5746633
18.519,0.090487,1.6126645
18.553,0.093733,1.6514657
18.587,0.097223,1.6911669
18.622,0.10099,1.7319681
18.657,0.10506,1.7737693
18.692,0.10948,1.8169705
18.727,0.11429,1.8613717
18.762,0.11954,1.9072729
18.797,0.12531,1.9548741
18.832,0.13164,2.0041753
18.868,0.13864,2.0554766
18.904,0.14639,2.1089778
18.939,0.15502,2.1647791
18.975,0.16466,2.2233803
19.011,0.17549,2.2848816
19.048,0.18771,2.3497829
19.084,0.20157,2.4184841
19.12,0.2174,2.4913854
19.157,0.23559,2.5690867
19.194,0.25664,2.652288
19.231,0.28122,2.7417893
19.268,0.31016,2.8385906
19.305,0.34461,2.9437919
19.342,0.38608,3.0587932
19.38,0.43666,3.1852945
19.417,0.4993,3.3253958
19.455,0.57822,3.4813972
19.493,0.6796,3.6560985
19.531,0.81275,3.8519998
19.569,0.99194,4.0710012
19.608,1.2393,4.3111026
19.646,1.5881,4.5599039
19.685,2.0836,4.7785053
19.724,2.7627,4.8719067
19.763,3.5774,4.676608
19.802,4.2971,4.0831094
19.841,4.6546,3.2499108
19.881,4.6423,2.4685122
19.92,4.428,1.8728136
19.96,4.1455,1.452015
20.0,3.8574,1.1584165
20.04,3.5859,0.95091787
20.08,3.3358,0.80181929
20.121,3.1056,0.69324075
20.161,2.8918,0.61386217
20.202,2.6903,0.55661362
20.243,2.4972,0.51724508
20.284,2.3083,0.49361653
20.325,2.1195,0.48547798
20.367,1.9263,0.49470947
20.408,1.7239,0.52639092
20.45,1.5082,0.59102241
20.492,1.2808,0.7080439
20.534,1.0629,0.90305538
20.576,0.90152,1.1781369
20.619,0.82484,1.4972384
20.661,0.82725,1.8349399
20.704,0.90634,2.1904414
20.747,1.0821,2.5708429
20.79,1.4095,2.9714444
20.833,1.9908,3.3242459
20.877,2.8923,3.3679475
20.921,3.7412,2.753849
20.964,3.9645,1.8475505
21.008,3.7635,1.1918521
21.053,3.4701,0.80302365
21.097,3.1948,0.57101519
21.142,2.9556,0.42485676
21.186,2.7485,0.3276483
21.231,2.5666,0.26014987
21.277,2.4034,0.21189147
21.322,2.2542,0.17688303
21.368,2.115,0.15154462
21.413,1.9828,0.13361618
21.459,1.8553,0.12164777
21.505,1.7301,0.11469936
21.552,1.6052,0.11213098
21.598,1.4784,0.11367256
21.645,1.3474,0.11937417
21.692,1.2091,0.12992578
21.739,1.0594,0.14707739
21.786,0.89205,0.17525899
21.834,0.69785,0.22674062
21.882,0.47469,0.33960225
21.93,0.29967,0.55102388
21.978,0.22182,0.7661155
22.026,0.18533,0.94752712
22.075,0.16489,1.1044888
22.124,0.15222,1.2451904
22.173,0.14398,1.3745921
22.222,0.13857,1.4959937
22.272,0.13516,1.6117953
22.321,0.13324,1.723397
22.371,0.13252,1.8322986
22.422,0.13281,1.9394003
22.472,0.134,2.045702
22.523,0.13603,2.1518036
22.573,0.13888,2.2585053
22.624,0.14256,2.3664069
22.676,0.1471,2.4763086
22.727,0.15255,2.5887103
22.779,0.15902,2.7044119
22.831,0.16663,2.8242136
22.883,0.17553,2.9488153
22.936,0.18594,3.079317
22.989,0.19814,3.2166186
23.041,0.21248,3.3622203
23.095,0.22946,3.517422
23.148,0.24969,3.6842237
23.202,0.27407,3.8649253
23.256,0.3038,4.062227
23.31,0.3406,4.2799287
23.364,0.38703,4.5228304
23.419,0.44695,4.7973321
23.474,0.52651,5.1123337
23.529,0.63593,5.4802354
23.585,0.7934,5.9189371
23.641,1.0336,6.4540388
23.697,1.4288,7.1194405
23.753,2.1436,7.9386422
23.81,3.5534,8.7796439
23.866,6.0566,8.6796455
23.923,7.8644,6.2925472
23.981,7.2809,3.9687489
24.038,5.9168,2.9764506
24.096,4.4969,3.0325522
24.155,3.4821,4.2320539
24.213,3.8165,6.2805556
24.272,6.6535,7.9761573
24.331,10.094,5.2136589
24.39,9.3524,2.3247606
24.45,8.2157,1.2653623
24.51,7.4008,0.81641395
24.57,6.8126,0.58426561
24.631,6.3667,0.44633728
24.691,6.0138,0.35614892
24.752,5.7253,0.29301057
24.814,5.4831,0.24652224
24.876,5.2759,0.2109639
24.938,5.0956,0.18293555
25.0,4.9367,0.16031718
25.063,4.7951,0.14169883
25.126,4.6678,0.12613047
25.189,4.5525,0.1129321
25.253,4.4472,0.10161374
25.316,4.3505,0.091814344
25.381,4.2614,0.083259986
25.445,4.1786,0.07573659
25.51,4.1016,0.069078206
25.575,4.0296,0.06315281
25.641,3.9621,0.057855425
25.707,3.8985,0.053100027
25.773,3.8384,0.048815616
25.84,3.7816,0.044944216
25.907,3.7276,0.041436802
25.974,3.6763,0.038253374
26.042,3.6273,0.035358956
26.11,3.5805,0.032723524
26.178,3.5356,0.030322078
26.247,3.4926,0.02813164
26.316,3.4512,0.026133188
26.385,3.4113,0.024310721
26.455,3.3728,0.022648262
26.525,3.3356,0.021133788
26.596,3.2995,0.019754321
26.667,3.2646,0.018498839
26.738,3.2306,0.017357341
26.81,3.1976,0.016322849
26.882,3.1654,0.015385341
26.954,3.134,0.014538818
27.027,3.1033,0.013774299
27.1,3.0732,0.013087765
27.174,3.0438,0.012472234
27.248,3.0149,0.011921687
27.322,2.9864,0.011431124
27.397,2.9585,0.010996563
27.473,2.9309,0.010614005
27.548,2.9037,0.010277811
27.624,2.8768,0.0099855195
27.701,2.8501,0.0097333289
27.778,2.8237,0.009518321
27.855,2.7975,0.009337596
27.933,2.7714,0.0091886713
28.011,2.7455,0.009069329
28.09,2.7196,0.0089775864
28.169,2.6937,0.008911626
28.249,2.6678,0.0088702645
28.329,2.6419,0.0088520849
28.409,2.6158,0.0088560872
28.49,2.5897,0.0088817876
28.571,2.5633,0.0089285697
28.653,2.5367,0.0089961492
28.736,2.5098,0.0090846253
28.818,2.4826,0.0091940676
28.902,2.455,0.0093251212
28.986,2.427,0.0094785557
29.07,2.3984,0.0096551712
29.155,2.3693,0.009856582
29.24,2.3395,0.010084274
29.326,2.3089,0.01034026
29.412,2.2775,0.010627227
29.499,2.2452,0.010948388
29.586,2.2119,0.011305529
29.674,2.1774,0.011705664
29.762,2.1415,0.012151779
29.851,2.1043,0.012650887
29.94,2.0654,0.013210975
