wavelength_um,n,k
7.55,1.3963,0.0024786076
7.56,1.3954,0.0024885931
7.57,1.3944,0.0024986314
7.58,1.3934,0.0025087716
7.59,1.3924,0.0025190084
7.6,1.3914,0.0025293782
7.61,1.3904,0.0025396965
7.62,1.3893,0.0025502834
7.63,1.3883,0.0025608527
7.64,1.3873,0.0025715831
7.65,1.3863,0.0025823305
7.66,1.3852,0.0025932208
7.67,1.3842,0.0026042301
7.68,1.3831,0.0026152374
7.69,1.3821,0.0026264689
7.7,1.381,0.0026377158
7.71,1.38,0.00264906
7.72,1.3789,0.0026605736
7.73,1.3778,0.0026721107
7.74,1.3768,0.0026838983
7.75,1.3757,0.0026956416
7.76,1.3746,0.002707402
7.77,1.3735,0.0027195146
7.78,1.3724,0.0027316176
7.79,1.3713,0.0027438002
7.8,1.3702,0.0027562024
7.81,1.3691,0.0027685812
7.82,1.3679,0.0027811902
7.83,1.3668,0.0027938215
7.84,1.3657,0.002806671
7.85,1.3645,0.002819525
7.86,1.3634,0.0028325615
7.87,1.3622,0.0028457755
7.88,1.3611,0.002858981
7.89,1.3599,0.0028723933
7.9,1.3587,0.0028859513
7.91,1.3575,0.0028996076
7.92,1.3564,0.0029133804
7.93,1.3552,0.0029273353
7.94,1.354,0.0029414184
7.95,1.3528,0.0029556246
7.96,1.3515,0.0029699483
7.97,1.3503,0.0029844102
7.98,1.3491,0.0029990722
7.99,1.3479,0.0030137439
8.0,1.3466,0.0030286124
8.01,1.3454,0.0030436964
8.02,1.3441,0.0030588895
8.03,1.3429,0.003074226
8.04,1.3416,0.0030897226
8.05,1.3403,0.0031053983
8.06,1.339,0.0031212351
8.07,1.3377,0.0031371849
8.08,1.3364,0.003153292
8.09,1.3351,0.003169609
8.1,1.3338,0.0031860542
8.11,1.3325,0.0032026281
8.12,1.3312,0.0032194071
8.13,1.3298,0.0032363949
8.14,1.3285,0.0032535923
8.15,1.3271,0.0032708243
8.16,1.3258,0.0032883457
8.17,1.3244,0.0033061729
8.18,1.323,0.0033239784
8.19,1.3216,0.0033419852
8.2,1.3202,0.0033603436
8.21,1.3188,0.0033786266
8.22,1.3174,0.0033973437
8.23,1.316,0.0034160726
8.24,1.3146,0.0034352818
8.25,1.3131,0.0034545088
8.26,1.3117,0.0034739367
8.27,1.3102,0.0034935441
8.28,1.3088,0.0035135109
8.29,1.3073,0.0035335505
8.3,1.3058,0.0035538088
8.31,1.3043,0.0035743926
8.32,1.3028,0.0035951689
8.33,1.3013,0.0036162898
8.34,1.2998,0.0036374028
8.35,1.2982,0.0036589957
8.36,1.2967,0.0036806593
8.37,1.2951,0.003702624
8.38,1.2936,0.0037249124
8.39,1.292,0.0037472888
8.4,1.2904,0.0037700232
8.41,1.2888,0.0037931435
8.42,1.2872,0.0038163166
8.43,1.2856,0.0038398735
8.44,1.284,0.0038637498
8.45,1.2823,0.0038877813
8.46,1.2807,0.0039122103
8.47,1.279,0.0039368128
8.48,1.2773,0.0039616709
8.49,1.2757,0.0039869163
8.5,1.274,0.0040125718
8.51,1.2722,0.004038495
8.52,1.2705,0.0040646602
8.53,1.2688,0.0040912247
8.54,1.267,0.0041180003
8.55,1.2653,0.0041452273
8.56,1.2635,0.0041728063
8.57,1.2617,0.0042004896
8.58,1.2599,0.0042287544
8.59,1.2581,0.0042572122
8.6,1.2563,0.0042860558
8.61,1.2545,0.0043153297
8.62,1.2526,0.0043451186
8.63,1.2507,0.0043751983
8.64,1.2489,0.0044057
8.65,1.247,0.0044364854
8.66,1.2451,0.0044676943
8.67,1.2431,0.0044994278
8.68,1.2412,0.0045312801
8.69,1.2393,0.0045638555
8.7,1.2373,0.004596818
8.71,1.2353,0.0046302309
8.72,1.2333,0.0046640629
8.73,1.2313,0.0046984209
8.74,1.2293,0.0047329866
8.75,1.2272,0.0047682785
8.76,1.2252,0.004804035
8.77,1.2231,0.004840392
8.78,1.221,0.0048771132
8.79,1.2189,0.0049143894
8.8,1.2167,0.0049520952
8.81,1.2146,0.0049903352
8.82,1.2124,0.0050294406
8.83,1.2102,0.0050688756
8.84,1.208,0.0051088631
8.85,1.2058,0.0051492059
8.86,1.2036,0.0051906916
8.87,1.2013,0.0052325543
8.88,1.199,0.0052748504
8.89,1.1967,0.0053179737
8.9,1.1944,0.0053618192
8.91,1.1921,0.0054061423
8.92,1.1897,0.0054512818
8.93,1.1873,0.0054969796
8.94,1.1849,0.0055436435
8.95,1.1825,0.0055908832
8.96,1.1801,0.0056388332
8.97,1.1776,0.0056877278
8.98,1.1751,0.0057373031
8.99,1.1726,0.0057877761
9.0,1.17,0.0058389366
9.01,1.1675,0.0058910056
9.02,1.1649,0.005944017
9.03,1.1623,0.0059977816
9.04,1.1596,0.0060524665
9.05,1.157,0.0061079191
9.06,1.1543,0.0061646417
9.07,1.1516,0.0062223776
9.08,1.1488,0.0062808002
9.09,1.1461,0.0063405747
9.1,1.1433,0.0064012113
9.11,1.1404,0.0064629345
9.12,1.1376,0.0065259325
9.13,1.1347,0.0065902054
9.14,1.1318,0.0066552551
9.15,1.1288,0.006722062
9.16,1.1258,0.0067897577
9.17,1.1228,0.0068588003
9.18,1.1198,0.0069293004
9.19,1.1167,0.0070006604
9.2,1.1136,0.0070740686
9.21,1.1105,0.0071485205
9.22,1.1073,0.0072245471
9.23,1.1041,0.0073022816
9.24,1.1008,0.0073817215
9.25,1.0975,0.0074621855
9.26,1.0942,0.007544477
9.27,1.0908,0.0076294553
9.28,1.0874,0.0077152601
9.29,1.084,0.0078029108
9.3,1.0805,0.0078931513
9.31,1.0769,0.007984837
9.32,1.0734,0.0080784584
9.33,1.0697,0.0081746092
9.34,1.0661,0.0082731383
9.35,1.0624,0.0083741906
9.36,1.0586,0.0084771991
9.37,1.0548,0.0085822412
9.38,1.0509,0.0086901053
9.39,1.047,0.0088008791
9.4,1.043,0.0089148472
9.41,1.039,0.0090316153
9.42,1.0349,0.0091505651
9.43,1.0308,0.0092729448
9.44,1.0266,0.0093987567
9.45,1.0224,0.0095281829
9.46,1.0181,0.0096614503
9.47,1.0137,0.0097974957
9.48,1.0092,0.0099376714
9.49,1.0047,0.01008228
9.5,1.0002,0.010231456
9.51,0.9955,0.010385379
9.52,0.99078,0.010543385
9.53,0.98598,0.010705762
9.54,0.9811,0.010873652
9.55,0.97613,0.011047355
9.56,0.97109,0.011227229
9.57,0.96596,0.011412351
9.58,0.96073,0.011605295
9.59,0.95542,0.011803774
9.6,0.95001,0.012010478
9.61,0.9445,0.012224073
9.62,0.93888,0.012445304
9.63,0.93315,0.012676413
9.64,0.92732,0.012916112
9.65,0.92136,0.013165755
9.66,0.91528,0.013426567
9.67,0.90907,0.013696511
9.68,0.90273,0.013981787
9.69,0.89625,0.014277345
9.7,0.88962,0.014589131
9.71,0.88284,0.014916386
9.72,0.87589,0.015258124
9.73,0.86877,0.015620411
9.74,0.86147,0.016000048
9.75,0.85398,0.016401766
9.76,0.84629,0.01682822
9.77,0.83838,0.017278893
9.78,0.83024,0.01775807
9.79,0.82185,0.018270039
9.8,0.8132,0.018814849
9.81,0.80427,0.019399231
9.82,0.79503,0.020024267
9.83,0.78546,0.020701179
9.84,0.77554,0.021431157
9.85,0.76522,0.022221894
9.86,0.75447,0.023084651
9.87,0.74326,0.024022991
9.88,0.73152,0.025061347
9.89,0.7192,0.026202849
9.9,0.70623,0.027470526
9.91,0.69253,0.02888852
9.92,0.67799,0.030485809
9.93,0.66248,0.032281498
9.94,0.64586,0.034331726
9.95,0.62793,0.036718611
9.96,0.60844,0.03944928
9.97,0.58706,0.042690914
9.98,0.56336,0.046559848
9.99,0.53672,0.051196287
10.0,0.50629,0.056896735
10.01,0.47091,0.064042194
10.02,0.42807,0.073206663
10.03,0.37411,0.085289142
10.04,0.30096,0.10173763
10.05,0.18469,0.12495913
10.06,0.053198,0.20212044
10.07,0.038266,0.35544045
10.081,0.036957,0.48906045
10.091,0.040941,0.62894046
10.101,0.051249,0.79492046
10.111,0.13769,1.0079005
10.121,0.5827,0.99367047
10.132,0.89411,0.97020047
10.142,1.3029,0.82181048
10.152,1.5947,0.14709048
10.163,1.2856,0.060369486
10.173,1.1146,0.037728491
10.183,1.002,0.027388495
10.194,0.9192,0.0219185
10.204,0.85356,0.018812504
10.215,0.79863,0.017020509
10.225,0.75068,0.016044513
10.235,0.70739,0.015621517
10.246,0.66721,0.015611522
10.256,0.62902,0.015937527
10.267,0.59197,0.016565532
10.277,0.55536,0.017492536
10.288,0.51855,0.018741541
10.299,0.48092,0.020372546
10.309,0.44178,0.022492551
10.32,0.40029,0.025293556
10.331,0.3553,0.029143561
10.341,0.30504,0.034814566
10.352,0.24642,0.044296571
10.363,0.17377,0.064676576
10.373,0.093668,0.12370058
10.384,0.058108,0.20578059
10.395,0.045558,0.27107059
10.406,0.039296,0.3247406
10.417,0.035532,0.3712506
10.428,0.033031,0.41294061
10.438,0.031266,0.45116061
10.449,0.029973,0.48675062
10.46,0.029002,0.52030062
10.471,0.028263,0.55221063
10.482,0.027697,0.58279064
10.493,0.027264,0.61228064
10.504,0.026937,0.64085065
10.515,0.026695,0.66866065
10.526,0.026522,0.69583066
10.537,0.026409,0.72246066
10.549,0.026347,0.74864067
10.56,0.026328,0.77445068
10.571,0.026347,0.79993068
10.582,0.026401,0.82516069
10.593,0.026486,0.8501907
10.604,0.0266,0.8750607
10.616,0.02674,0.89980071
10.627,0.026905,0.92447071
10.638,0.027095,0.94909072
10.65,0.027308,0.97370073
10.661,0.027544,0.99833073
10.672,0.027802,1.0230007
10.684,0.028082,1.0478007
10.695,0.028385,1.0726008
10.707,0.028711,1.0976008
10.718,0.029061,1.1228008
10.73,0.029434,1.1481008
10.741,0.029832,1.1737008
10.753,0.030256,1.1995008
10.764,0.030707,1.2255008
10.776,0.031186,1.2519008
10.787,0.031694,1.2785008
10.799,0.032234,1.3055008
10.811,0.032807,1.3329008
10.823,0.033415,1.3607008
10.834,0.03406,1.3890008
10.846,0.034744,1.4177008
10.858,0.035471,1.4469009
10.87,0.036244,1.4767009
10.881,0.037065,1.5070009
10.893,0.037938,1.5380009
10.905,0.038867,1.5696009
10.917,0.039857,1.6020009
10.929,0.040913,1.6351009
10.941,0.04204,1.6691009
10.953,0.043243,1.7039009
10.965,0.044531,1.7396009
10.977,0.045911,1.7764009
10.989,0.04739,1.8143009
11.001,0.048979,1.8533009
11.013,0.050689,1.893501
11.025,0.052531,1.935201
11.038,0.05452,1.978201
11.05,0.056672,2.022901
11.062,0.059005,2.069201
11.074,0.061539,2.117401
11.086,0.0643,2.167601
11.099,0.067315,2.220001
11.111,0.070617,2.274701
11.123,0.074245,2.332201
11.136,0.078245,2.392501
11.148,0.082669,2.4559011
11.161,0.087585,2.5230011
11.173,0.093068,2.5939011
11.186,0.099216,2.6693011
11.198,0.10614,2.7496011
11.211,0.114,2.8355011
11.223,0.12296,2.9277011
11.236,0.13325,3.0271011
11.249,0.14518,3.1349011
11.261,0.15913,3.2525011
11.274,0.1756,3.3814012
11.287,0.19529,3.5238012
11.299,0.21916,3.6825012
11.312,0.24854,3.8608012
11.325,0.2854,4.0636012
11.338,0.33271,4.2970012
11.351,0.3951,4.5699012
11.364,0.48022,4.8949012
11.377,0.60145,5.2907012
11.39,0.78403,5.7862012
11.403,1.0803,6.4264013
11.416,1.613,7.2788013
11.429,2.709,8.3969013
11.442,5.207,9.3515013
11.455,8.8283,7.5219013
11.468,9.1758,3.9338013
11.481,8.0176,2.1268013
11.494,7.0098,1.3208013
11.507,6.2575,0.90895135
11.521,5.6877,0.67148136
11.534,5.2416,0.52204138
11.547,4.8811,0.42197139
11.561,4.5819,0.3519514
11.574,4.328,0.30144141
11.587,4.1083,0.26429142
11.601,3.915,0.23673144
11.614,3.7423,0.21635145
11.628,3.5859,0.20159146
11.641,3.4424,0.19142148
11.655,3.3091,0.18521149
11.669,3.1836,0.1826115
11.682,3.064,0.18356152
11.696,2.9486,0.18818153
11.71,2.8356,0.19691154
11.723,2.7234,0.21051156
11.737,2.6104,0.23020157
11.751,2.4948,0.25786158
11.765,2.3748,0.2964016
11.779,2.2488,0.35035161
11.792,2.1159,0.42679163
11.806,1.9777,0.53659164
11.82,1.8424,0.69500165
11.834,1.7318,0.91747167
11.848,1.6829,1.2062017
11.862,1.734,1.5394017
11.876,1.912,1.8802017
11.891,2.2381,2.1778017
11.905,2.7152,2.3477017
11.919,3.2694,2.2798018
11.933,3.7208,1.9493018
11.947,3.9353,1.5020018
11.962,3.9494,1.1007018
11.976,3.8631,0.80005182
11.99,3.7435,0.58748184
12.005,3.621,0.43773185
12.019,3.5064,0.33044187
12.034,3.4027,0.25190189
12.048,3.3097,0.1932719
12.063,3.2265,0.14883192
12.077,3.1518,0.11482194
12.092,3.0844,0.088679954
12.107,3.0233,0.068603972
12.121,2.9677,0.053265988
12.136,2.9168,0.041650006
12.151,2.8701,0.032948024
12.165,2.827,0.026504041
12.18,2.7871,0.021780059
12.195,2.75,0.018337077
12.21,2.7154,0.015823095
12.225,2.683,0.013965114
12.24,2.6526,0.012559132
12.255,2.6238,0.011458151
12.27,2.5967,0.010563169
12.285,2.5709,0.0098092883
12.3,2.5464,0.0091550073
12.315,2.5231,0.0085756264
12.33,2.5009,0.0080557456
12.346,2.4796,0.0075854662
12.361,2.4592,0.0071580856
12.376,2.4396,0.0067685052
12.392,2.4208,0.0064126261
12.407,2.4027,0.0060868459
12.422,2.3853,0.0057882658
12.438,2.3684,0.0055139872
12.453,2.3522,0.0052618073
12.469,2.3365,0.0050295289
12.484,2.3212,0.0048152493
12.5,2.3065,0.0046172712
12.516,2.2922,0.0044339932
12.531,2.2783,0.0042641139
12.547,2.2648,0.0041063362
12.563,2.2517,0.0039594586
12.579,2.2389,0.0038226811
12.594,2.2265,0.0036950023
12.61,2.2144,0.0035755251
12.626,2.2026,0.003463548
12.642,2.1911,0.0033584711
12.658,2.1798,0.0032596943
12.674,2.1688,0.0031666176
12.69,2.1581,0.003078841
12.706,2.1476,0.0029958646
12.723,2.1373,0.0029173898
12.739,2.1273,0.0028429137
12.755,2.1174,0.0027722377
12.771,2.1078,0.0027050619
12.788,2.0983,0.0026411877
12.804,2.0891,0.0025802121
12.821,2.08,0.0025220382
12.837,2.0711,0.0024665629
12.853,2.0623,0.0024134877
12.87,2.0537,0.0023627143
12.887,2.0452,0.002314041
12.903,2.0369,0.0022674663
12.92,2.0288,0.0022226933
12.937,2.0207,0.0021798205
12.953,2.0128,0.0021386462
12.97,2.005,0.0020989737
12.987,1.9974,0.0020609013
13.004,1.9898,0.0020243291
13.021,1.9824,0.0019890571
13.038,1.9751,0.0019550852
13.055,1.9678,0.0019224134
13.072,1.9607,0.0018909419
13.089,1.9537,0.0018605705
13.106,1.9468,0.0018312992
13.123,1.9399,0.0018031281
13.141,1.9332,0.0017758589
13.158,1.9265,0.0017495881
13.175,1.9199,0.0017242175
13.193,1.9134,0.0016997488
13.21,1.907,0.0016760786
13.228,1.9006,0.0016532102
13.245,1.8943,0.0016311403
13.263,1.8881,0.0016098723
13.28,1.8819,0.0015893027
13.298,1.8758,0.0015693351
13.316,1.8698,0.0015501676
13.333,1.8638,0.0015315985
13.351,1.8579,0.0015136314
13.369,1.8521,0.0014962645
13.387,1.8463,0.0014794978
13.405,1.8405,0.0014632312
13.423,1.8348,0.0014475649
13.441,1.8292,0.0014323987
13.459,1.8236,0.0014178327
13.477,1.8181,0.0014036669
13.495,1.8125,0.0013900012
13.514,1.8071,0.0013767377
13.532,1.8017,0.0013639725
13.55,1.7963,0.0013517074
13.569,1.7909,0.0013398445
13.587,1.7856,0.0013282798
13.605,1.7804,0.0013172153
13.624,1.7751,0.0013065529
13.643,1.7699,0.0012962908
13.661,1.7648,0.0012863269
13.68,1.7596,0.0012767652
13.699,1.7545,0.0012675037
13.717,1.7494,0.0012586403
13.736,1.7444,0.0012501792
13.755,1.7394,0.0012419183
13.774,1.7344,0.0012340576
13.793,1.7294,0.0012264971
13.812,1.7244,0.0012192369
13.831,1.7195,0.0012122768
13.85,1.7146,0.0012056169
13.87,1.7097,0.0011992594
13.889,1.7048,0.0011932
13.908,1.7,0.0011874408
13.928,1.6952,0.0011818839
13.947,1.6903,0.0011767251
13.966,1.6855,0.0011716665
13.986,1.6807,0.0011670104
14.006,1.676,0.0011625544
14.025,1.6712,0.0011583965
14.045,1.6665,0.001154441
14.065,1.6617,0.0011507857
14.085,1.657,0.0011473307
14.104,1.6523,0.0011441736
14.124,1.6476,0.001141219
14.144,1.6429,0.0011385647
14.164,1.6382,0.0011361106
14.184,1.6335,0.0011338567
14.205,1.6288,0.0011319054
14.225,1.6241,0.0011301519
14.245,1.6194,0.0011285988
14.265,1.6148,0.0011273458
14.286,1.6101,0.0011262955
14.306,1.6054,0.001125443
14.327,1.6008,0.0011248932
14.347,1.5961,0.0011245412
14.368,1.5914,0.0011243918
14.388,1.5867,0.0011245403
14.409,1.5821,0.0011248914
14.43,1.5774,0.0011254428
14.451,1.5727,0.0011261945
14.472,1.568,0.0011272464
14.493,1.5633,0.0011284986
14.514,1.5586,0.001130051
14.535,1.5539,0.0011318037
14.556,1.5492,0.0011337566
14.577,1.5445,0.0011359098
14.599,1.5397,0.0011383658
14.62,1.535,0.0011411195
14.641,1.5302,0.0011440735
14.663,1.5254,0.0011472303
14.684,1.5207,0.0011506847
14.706,1.5159,0.0011543421
14.728,1.511,0.0011582997
14.749,1.5062,0.0011625549
14.771,1.5014,0.0011670131
14.793,1.4965,0.0011717715
14.815,1.4916,0.0011768302
14.837,1.4867,0.0011820892
14.859,1.4818,0.0011876485
14.881,1.4768,0.001193508
14.903,1.4719,0.0011996678
14.925,1.4669,0.0012061279
14.948,1.4619,0.001212891
14.97,1.4568,0.0012199517
14.993,1.4518,0.0012273153
15.015,1.4467,0.0012350765
15.038,1.4416,0.0012430408
15.06,1.4364,0.0012514026
15.083,1.4312,0.0012601674
15.106,1.426,0.0012692326
15.129,1.4208,0.001278598
15.152,1.4155,0.0012884637
15.175,1.4102,0.0012986298
15.198,1.4048,0.0013091961
15.221,1.3994,0.0013201627
15.244,1.394,0.0013315296
15.267,1.3885,0.0013433968
15.291,1.383,0.0013556673
15.314,1.3774,0.001368335
15.337,1.3718,0.0013815031
15.361,1.3662,0.0013951745
15.385,1.3605,0.0014093461
15.408,1.3547,0.0014240151
15.432,1.349,0.0014391874
15.456,1.3431,0.00145496
15.48,1.3372,0.0014712329
15.504,1.3312,0.0014881061
15.528,1.3252,0.0015056796
15.552,1.3191,0.0015238534
15.576,1.313,0.0015426276
15.601,1.3068,0.0015621051
15.625,1.3005,0.0015822799
15.649,1.2942,0.0016031549
15.674,1.2878,0.0016248334
15.699,1.2813,0.0016473123
15.723,1.2747,0.0016706883
15.748,1.2681,0.0016948678
15.773,1.2614,0.0017199476
15.798,1.2546,0.0017459277
15.823,1.2477,0.0017729081
15.848,1.2407,0.0018009889
15.873,1.2337,0.00183007
15.898,1.2265,0.0018602514
15.924,1.2192,0.0018916364
15.949,1.2119,0.0019243185
15.974,1.2044,0.0019583008
16.0,1.1968,0.0019935868
16.026,1.1891,0.0020302732
16.051,1.1813,0.0020685565
16.077,1.1734,0.0021084435
16.103,1.1653,0.0021499308
16.129,1.1571,0.0021932185
16.155,1.1488,0.0022383065
16.181,1.1403,0.0022854948
16.207,1.1317,0.0023346835
16.234,1.1229,0.0023861759
16.26,1.1139,0.0024399652
16.287,1.1048,0.0024962583
16.313,1.0955,0.0025552483
16.34,1.086,0.002617042
16.367,1.0764,0.0026818361
16.393,1.0665,0.0027499271
16.42,1.0564,0.0028214219
16.447,1.0461,0.002896617
16.474,1.0356,0.0029758124
16.502,1.0248,0.0030592118
16.529,1.0137,0.0031473079
16.556,1.0024,0.0032403043
16.584,0.99085,0.0033387047
16.611,0.97896,0.0034429018
16.639,0.96676,0.0035534029
16.667,0.95422,0.0036708043
16.694,0.94132,0.0037957024
16.722,0.92805,0.0039289045
16.75,0.91438,0.0040710069
16.779,0.90028,0.0042231133
16.807,0.88573,0.0043863164
16.835,0.87069,0.0045616198
16.863,0.85512,0.0047505236
16.892,0.839,0.0049546314
16.92,0.82226,0.0051759358
16.949,0.80487,0.0054165443
16.978,0.78676,0.0056792531
17.007,0.76788,0.0059672622
17.036,0.74814,0.0062843717
17.065,0.72745,0.0066354816
17.094,0.70573,0.0070265917
17.123,0.68284,0.0074652022
17.153,0.65864,0.0079611169
17.182,0.63296,0.008527128
17.212,0.60558,0.0091807433
17.241,0.57622,0.0099458551
17.271,0.54453,0.010857271
17.301,0.51003,0.011967387
17.331,0.47207,0.013360504
17.361,0.42967,0.015179621
17.391,0.38131,0.017704738
17.422,0.3243,0.02156686
17.452,0.253,0.028669978
17.483,0.15141,0.0497281
17.513,0.048583,0.16104622
17.544,0.030789,0.26441634
17.575,0.024856,0.34123646
17.606,0.021805,0.40584659
17.637,0.019964,0.46337671
17.668,0.018783,0.51627684
17.699,0.018044,0.56595696
17.73,0.017672,0.61330708
17.762,0.017681,0.65895721
17.794,0.018152,0.70335734
17.825,0.019224,0.74686747
17.857,0.021077,0.7897576
17.889,0.023907,0.83227773
17.921,0.027901,0.87460786
17.953,0.0332,0.91691799
17.986,0.039878,0.95934813
18.018,0.047928,1.0020183
18.051,0.057264,1.0451184
18.083,0.067738,1.0887185
18.116,0.079168,1.1329187
18.149,0.091373,1.1781188
18.182,0.1042,1.2243189
18.215,0.11757,1.2719191
18.248,0.13147,1.3211192
18.282,0.14597,1.3724194
18.315,0.16127,1.4260195
18.349,0.17767,1.4823196
18.382,0.19558,1.5419198
18.416,0.21557,1.6053199
18.45,0.23837,1.6729201
18.484,0.26496,1.7455202
18.519,0.2966,1.8239203
18.553,0.335,1.9088205
18.587,0.38252,2.0013206
18.622,0.44241,2.1022208
18.657,0.51931,2.2122209
18.692,0.61983,2.3312211
18.727,0.75349,2.4572212
18.762,0.93346,2.5839214
18.797,1.1761,2.6955215
18.832,1.4951,2.7589217
18.868,1.8828,2.7186218
18.904,2.2794,2.517822
18.939,2.5781,2.1607221
18.975,2.7082,1.7377223
19.011,2.689,1.3481225
19.048,2.5818,1.0348226
19.084,2.4358,0.79629277
19.12,2.2776,0.61696292
19.157,2.1187,0.48141308
19.194,1.9625,0.37803325
19.231,1.8089,0.29888341
19.268,1.6554,0.23904357
19.305,1.4985,0.19728373
19.342,1.3333,0.17832389
19.38,1.1539,0.19331405
19.417,0.95487,0.26013422
19.455,0.74248,0.41453438
19.493,0.58669,0.68769455
19.531,0.55197,1.0104247
19.569,0.61948,1.3406249
19.608,0.8088,1.683125
19.646,1.2103,2.0012252
19.685,1.9134,2.0569254
19.724,2.5282,1.5116256
19.763,2.575,0.82766573
19.802,2.3609,0.4035859
19.841,2.12,0.18380607
19.881,1.9107,0.084340246
19.92,1.7391,0.047524417
19.96,1.5962,0.035919593
20.0,1.4727,0.031628768
20.04,1.3616,0.029336944
20.08,1.2585,0.028012119
20.121,1.1599,0.027418299
20.161,1.0631,0.027490475
20.202,0.9659,0.028282655
20.243,0.8655,0.030002834
20.284,0.75867,0.033136014
20.325,0.6404,0.038814194
20.367,0.50117,0.050260378
20.408,0.3161,0.083006558
20.45,0.10575,0.26597874
20.492,0.066869,0.46336893
20.534,0.057927,0.60277911
20.576,0.055867,0.71611929
20.619,0.056852,0.81453948
20.661,0.0596,0.90331966
20.704,0.063517,0.98545985
20.747,0.068265,1.06293
20.79,0.073639,1.1370302
20.833,0.079516,1.2089304
20.877,0.085841,1.2794306
20.921,0.092616,1.3492308
20.964,0.099902,1.419031
21.008,0.10781,1.4893312
21.053,0.11653,1.5609314
21.097,0.12629,1.6344316
21.142,0.13742,1.7104318
21.186,0.15036,1.7897319
21.231,0.16567,1.8733321
21.277,0.18413,1.9622323
21.322,0.20677,2.0577325
21.368,0.2351,2.1614327
21.413,0.27125,2.2754329
21.459,0.31844,2.4023331
21.505,0.38163,2.5453333
21.552,0.46885,2.7083335
21.598,0.59351,2.8955337
21.645,0.77893,3.1090339
21.692,1.066,3.3406341
21.739,1.5196,3.5452343
21.786,2.1937,3.5758345
21.834,2.9419,3.1822347
21.882,3.3391,2.4027349
21.93,3.2813,1.6654351
21.978,3.0195,1.1602353
22.026,2.7216,0.83962551
22.075,2.4403,0.63242571
22.124,2.1844,0.49324591
22.173,1.95,0.39648612
22.222,1.7308,0.32797632
22.272,1.5195,0.27992652
22.321,1.309,0.24862673
22.371,1.0899,0.23401693
22.422,0.84873,0.24260714
22.472,0.56468,0.30527734
22.523,0.29094,0.51734755
22.573,0.17697,0.77653775
22.624,0.13335,0.98195796
22.676,0.11245,1.1512382
22.727,0.10151,1.2982384
22.779,0.095846,1.4308386
22.831,0.093342,1.5540388
22.883,0.092958,1.671139
22.936,0.09418,1.7846392
22.989,0.096794,1.8967394
23.041,0.10078,2.0090396
23.095,0.10626,2.1235398
23.148,0.1135,2.24194
23.202,0.12295,2.3663402
23.256,0.13528,2.4993404
23.31,0.15155,2.6440406
23.364,0.17343,2.8048409
23.419,0.20366,2.9878411
23.474,0.24709,3.2022413
23.529,0.31277,3.4622415
23.585,0.41952,3.7917417
23.641,0.6118,4.2318419
23.697,1.0147,4.8517421
23.753,2.0532,5.6697423
23.81,4.5704,5.4218425
23.866,5.3152,2.6706427
23.923,4.3033,1.3138429
23.981,3.4428,0.81810315
24.038,2.7803,0.60664335
24.096,2.2235,0.51745356
24.155,1.704,0.50872377
24.213,1.1689,0.60647397
24.272,0.66878,0.93087418
24.331,0.42406,1.3736444
24.39,0.33069,1.7445446
24.45,0.29188,2.0588448
24.51,0.27936,2.343645
24.57,0.28386,2.6168452
24.631,0.30263,2.8918454
24.691,0.33641,3.1806456
24.752,0.3891,3.4964458
24.814,0.46917,3.855746
24.876,0.59355,4.2822462
24.938,0.79815,4.8122464
25.0,1.1676,5.5015466
25.063,1.9313,6.4134468
25.126,3.7392,7.3367471
25.189,6.8066,6.2370473
25.253,7.3071,3.2097475
25.316,6.3302,1.6772477
25.381,5.4743,1.0227479
25.445,4.8354,0.69837806
25.51,4.3462,0.51490826
25.575,3.9555,0.40094845
25.641,3.6308,0.32529865
25.707,3.3516,0.27267885
25.773,3.1044,0.23488905
25.84,2.8797,0.20722925
25.907,2.6704,0.18689944
25.974,2.4711,0.17219964
26.042,2.277,0.16210983
26.11,2.0836,0.15620003
26.178,1.8863,0.15449022
26.247,1.6793,0.15773041
26.316,1.4547,0.1679706
26.385,1.1996,0.19070079
26.455,0.88923,0.24445098
26.525,0.49446,0.42395117
26.596,0.25136,0.81628136
26.667,0.17799,1.1451515
26.738,0.14553,1.4118517
26.81,0.12778,1.6443519
26.882,0.11735,1.8570521
26.954,0.11134,2.0577523
27.027,0.10841,2.2520525
27.1,0.10786,2.4439527
27.174,0.10936,2.6367528
27.248,0.11277,2.833453
27.322,0.11815,3.0370532
27.397,0.12568,3.2510534
27.473,0.13574,3.4790535
27.548,0.14891,3.7256537
27.624,0.16612,3.9967539
27.701,0.1888,4.3000541
27.778,0.21924,4.6463542
27.855,0.26127,5.0511544
27.933,0.32168,5.5383546
28.011,0.41352,6.1469548
28.09,0.56485,6.9457549
28.169,0.84662,8.0702551
28.249,1.4888,9.8272552
28.329,3.6262,12.964055
28.409,13.566,13.427056
28.49,13.27,3.5378557
28.571,10.232,1.4171559
28.653,8.5586,0.78589605
28.736,7.5076,0.51113621
28.818,6.7755,0.36458636
28.902,6.229,0.27613652
28.986,5.8007,0.21815667
29.07,5.4526,0.17783682
29.155,5.1618,0.14854697
29.24,4.9133,0.12652712
29.326,4.697,0.10951727
29.412,4.5057,0.096099409
29.499,4.3343,0.085316553
29.586,4.1789,0.076527694
29.674,4.0364,0.069279834
29.762,3.9046,0.063246972
29.851,3.7814,0.058188109
29.94,3.6654,0.053925244
